group	xintercept
1	-3.96219874316489
2	-3.73019874316489
3	-3.36919874316489
4	-3.15719874316489
5	-2.91219874316489
6	-2.68019874316489
7	-2.65419874316489
8	-2.64219874316489
9	-2.58519874316489
10	-2.50419874316489
11	-2.45719874316489
12	-2.41719874316489
13	-2.11019874316489
14	-1.78019874316489
15	-1.70419874316489
16	-1.67619874316489
17	-1.57919874316489
18	-1.35019874316489
19	-1.20819874316489
20	-1.12119874316489
21	-1.01919874316489
22	-0.963198743164891
23	-0.923198743164891
24	-0.822198743164891
25	-0.650198743164891
26	-0.442198743164892
27	-0.160198743164891
28	0.0548012568351086
29	0.308801256835109
30	0.521801256835109
31	0.621801256835109
32	0.787801256835109
33	0.940801256835109
34	1.03280125683511
35	1.18280125683511
36	1.35180125683511
37	1.62280125683511
38	1.95780125683511
39	2.10180125683511
40	2.16280125683511
41	2.21880125683511
42	2.65980125683511
43	3.07380125683511
44	3.13980125683511
45	3.24580125683511
46	-3.13979654266423
47	-3.01679654266423
48	-2.80479654266423
49	-2.61479654266423
50	-2.39679654266423
51	-2.15279654266423
52	-2.02179654266423
53	-1.95879654266423
54	-1.92879654266423
55	-1.89579654266423
56	-1.85879654266423
57	-1.80679654266423
58	-1.74379654266423
59	-1.58579654266423
60	-1.40979654266423
61	-1.22779654266423
62	-1.09779654266423
63	-1.04579654266423
64	-0.988796542664227
65	-0.973796542664227
66	-0.841796542664227
67	-0.712796542664227
68	-0.646796542664227
69	-0.386796542664227
70	-0.160796542664227
71	-0.101796542664227
72	-0.0527965426642273
73	0.204203457335773
74	0.516203457335773
75	0.645203457335773
76	0.812203457335773
77	0.957203457335773
78	1.05520345733577
79	1.24020345733577
80	1.42020345733577
81	1.49120345733577
82	1.70720345733577
83	1.97420345733577
84	2.04220345733577
85	2.13020345733577
86	2.32020345733577
87	2.72120345733577
88	3.11420345733577
89	3.21320345733577
90	3.26620345733577
91	-3.96219874316489
92	-3.73019874316489
93	-3.36919874316489
94	-3.15719874316489
95	-2.91219874316489
96	-2.68019874316489
97	-2.65419874316489
98	-2.64219874316489
99	-2.58519874316489
100	-2.50419874316489
101	-2.45719874316489
102	-2.41719874316489
103	-2.11019874316489
104	-1.78019874316489
105	-1.70419874316489
106	-1.67619874316489
107	-1.57919874316489
108	-1.35019874316489
109	-1.20819874316489
110	-1.12119874316489
111	-1.01919874316489
112	-0.963198743164891
113	-0.923198743164891
114	-0.822198743164891
115	-0.650198743164891
116	-0.442198743164892
117	-0.160198743164891
118	0.0548012568351086
119	0.308801256835109
120	0.521801256835109
121	0.621801256835109
122	0.787801256835109
123	0.940801256835109
124	1.03280125683511
125	1.18280125683511
126	1.35180125683511
127	1.62280125683511
128	1.95780125683511
129	2.10180125683511
130	2.16280125683511
131	2.21880125683511
132	2.65980125683511
133	3.07380125683511
134	3.13980125683511
135	3.24580125683511
136	-3.13979654266423
137	-3.01679654266423
138	-2.80479654266423
139	-2.61479654266423
140	-2.39679654266423
141	-2.15279654266423
142	-2.02179654266423
143	-1.95879654266423
144	-1.92879654266423
145	-1.89579654266423
146	-1.85879654266423
147	-1.80679654266423
148	-1.74379654266423
149	-1.58579654266423
150	-1.40979654266423
151	-1.22779654266423
152	-1.09779654266423
153	-1.04579654266423
154	-0.988796542664227
155	-0.973796542664227
156	-0.841796542664227
157	-0.712796542664227
158	-0.646796542664227
159	-0.386796542664227
160	-0.160796542664227
161	-0.101796542664227
162	-0.0527965426642273
163	0.204203457335773
164	0.516203457335773
165	0.645203457335773
166	0.812203457335773
167	0.957203457335773
168	1.05520345733577
169	1.24020345733577
170	1.42020345733577
171	1.49120345733577
172	1.70720345733577
173	1.97420345733577
174	2.04220345733577
175	2.13020345733577
176	2.32020345733577
177	2.72120345733577
178	3.11420345733577
179	3.21320345733577
180	3.26620345733577
