x	y
0.849544	-0.115
0.9685	-0.007
1.027346	-0.062
1.123518	-0.091
1.165192	-0.099
1.239282	-0.062
1.508492	-0.211
1.652037	-0.125
1.756694	-0.044
2.017948	-0.087
2.078857	-0.049
2.100348	-0.108
2.104692	-0.113
2.410654	-0.104
2.966992	-0.148
3.388468	-0.125
3.570144	-0.094
3.588513	-0.004
3.662219	-0.143
3.668542	-0.162
4.366623	-0.027
4.557263	-0.17
4.704256	-0.088
5.469081	-0.055
5.491469	0.025
5.548515	0.047
5.807296	-0.051
6.304305	-0.101
6.393256	-0.123
6.583053	-0.108
6.771199	-0.026
6.814082	-0.038
7.041759	0.024
7.071855	-0.055
7.158726	-0.063
7.271115	-0.082
7.717218	-0.073
7.860387	-0.104
8.258444	-0.045
8.278573	-0.036
8.399034	-0.074
8.518796	-0.057
8.680625	-0.017
8.742114	-0.012
8.902541	-0.057
8.929578	-0.052
9.000236	-0.031
9.1468	-0.072
9.215216	0.032
9.242451	-0.066
9.789708	-0.067
9.945754	-0.062
10.087478	-0.027
10.274213	-0.062
10.383835	-0.113
10.405497	-0.002
10.445806	-0.03
11.050663	-0.083
11.182596	-0.083
11.261035	-0.061
11.496317	-0.091
11.590401	-0.129
11.777537	-0.076
11.809073	-0.065
11.884227	-0.075
12.040824	-0.1
12.123837	-0.108
12.415739	-0.073
12.790406	-0.081
12.928597	-0.03
13.609735	-0.029
13.714504	-0.049
13.721502	-0.108
13.791053	-0.03
14.16403	-0.081
14.206541	-0.012
14.383901	0.003
14.643052	-0.039
14.685268	-0.107
14.809328	-0.114
15.112658	-0.111
15.224024	-0.112
15.352431	-0.132
15.503424	-0.05
15.607821	-0.027
15.626265	-0.168
15.794659	-0.009
15.955905	-0.104
15.989892	-0.05
16.012464	-0.081
16.179869	-0.067
16.26775	-0.07
16.418193	-0.041
16.512168	-0.021
16.516573	-0.101
16.638012	-0.028
16.753116	-0.008
17.012884	-0.058
17.656879	-0.08
17.719339	-0.03
18.372361	-0.044
18.664157	-0.104
18.956064	-0.108
19.129519	-0.059
19.256436	-0.045
19.288164	-0.041
19.391031	-0.066
19.497275	-0.018
19.548759	-0.008
19.64368	-0.045
19.766192	-0.066
19.886047	-0.021
20.097477	-0.004
20.118724	-0.16
20.118811	-0.083
20.217762	-0.112
20.537115	-0.064
20.65859	-0.016
20.859569	0.018
21.028101	-0.001
21.157245	-0.07
21.243987	-0.095
21.281495	-0.077
21.378814	-0.096
21.612548	0.242
21.621203	-0.073
21.647234	-0.117
21.650265	0.243
21.77725	-0.016
22.0844	-0.111
22.227417	-0.123
22.239057	-0.015
22.679556	-0.029
22.850598	-0.09
22.856982	-0.059
22.881806	-0.061
22.952048	-0.093
23.083612	-0.078
23.132507	-0.068
23.218766	0
23.453006	-0.016
23.522395	-0.21
23.522473	-0.132
23.544756	-0.014
23.772752	-0.055
24.754805	0.26
25.750233	-0.146
25.836221	-0.116
26.025161	-0.11
26.02522	-0.085
26.098092	-0.105
26.845574	-0.014
26.896379	-0.058
27.495271	-0.008
27.540001	-0.074
27.540748	-0.007
27.605979	0.002
27.720672	-0.11
27.784832	-0.031
28.957327	-0.135
29.522577	-0.094
29.522652	-0.042
30.279788	-0.077
30.359724	-0.07
30.485425	0.006
30.531241	0.005
30.531452	-0.039
30.921156	-0.027
30.960006	-0.072
31.540381	-0.091
32.24568	-0.078
32.295308	0.008
32.308248	-0.043
32.314954	-0.001
32.397581	-0.043
32.418723	-0.102
32.458472	-0.063
33.053831	0.021
33.125252	-0.024
33.683263	-0.052
33.763213	-0.08
33.790982	-0.023
33.822744	-0.08
34.18433	-0.006
34.184364	0.003
34.840968	-0.039
35.476386	-0.011
36.687123	-0.089
36.711504	0.01
37.062704	-0.066
37.195852	-0.046
37.249167	0.024
38.918903	-0.065
38.923671	-0.016
40.144512	-0.08
40.317558	0.01
40.360669	-0.095
41.165048	-0.031
42.090194	0.052
42.56984	0.014
43.319869	-0.024
43.832683	-0.065
45.303638	0.025
45.304042	0.027
45.420659	-0.142
46.339217	-0.089
46.475091	-0.05
47.010478	-0.092
47.281049	0.001
47.298186	-0.02
47.316478	0.055
47.328009	0.029
47.344055	-0.154
47.352214	-0.008
47.35981	-0.014
47.565444	-0.01
48.363307	0.002
50.279918	0.017
50.315441	0.005
51.061997	0.03
51.595439	0.041
51.595454	-0.009
51.944481	-0.177
52.810871	-0.033
54.031797	-0.099
54.039778	-0.007
54.930923	-0.109
55.628603	-0.08
55.70256	0.054
55.702562	0.022
56.347886	0
56.83241	-0.004
57.143448	-0.044
57.227897	0.02
57.263015	-0.005
57.290126	-0.087
57.334907	-0.007
57.439111	-0.04
57.553213	-0.101
58.164069	-0.032
58.530454	0.019
58.556912	-0.029
58.728992	0.036
58.833644	0.059
58.833766	0.039
58.891324	0.003
58.891563	-0.005
58.891581	-0.018
59.43795	-0.044
59.794263	0.07
59.83877	0.022
60.117479	0.016
60.494298	0.018
60.534745	0.009
60.933674	-0.027
60.984109	-0.115
61.520307	-0.051
62.184291	0.048
62.21963	-0.043
63.40163	0
63.702769	-0.035
63.848347	-0.013
64.146419	-0.068
64.262689	-0.022
65.395414	0.008
66.606377	0.014
67.385287	-0.004
67.959503	-0.069
69.433766	0.072
69.531607	-0.009
69.675818	0.045
69.979258	0.013
70.018659	-0.015
71.093328	0.022
72.06574	-0.024
72.21653	0.005
73.056304	0.009
74.073239	0.03
75.168912	0.021
75.425112	0.046
76.441995	-0.007
76.774927	0.081
77.196634	0.025
78.263265	0.036
79.325484	-0.1
79.853756	-0.016
80.866075	0.02
82.38248	0.01
82.914806	-0.088
82.952941	-0.067
83.040851	0.02
83.573392	0.139
83.815487	-0.045
84.501383	-0.066
85.413911	-0.048
86.669307	-0.038
88.03155	-0.029
88.055541	-0.018
89.614813	-0.032
90.630743	0.054
91.227975	-0.025
91.772842	-0.046
91.775304	-0.026
91.775342	-0.074
91.780802	-0.087
91.787508	0.031
91.790279	-0.029
91.814412	-0.005
91.820865	-0.009
92.597544	0.001
92.857544	0
94.19616	-0.036
94.503701	0.067
95.561159	0.032
95.647637	-0.026
96.364079	-0.003
96.524039	0.044
96.551402	-0.022
97.942019	0.028
98.189742	0.073
99.238636	0.062
101.015354	-0.051
101.160246	0.006
101.258285	-0.002
101.29131	-0.041
101.676293	-0.006
101.798791	0.05
103.873135	0.05
103.904253	0.07
104.978597	-0.046
106.472694	-0.039
106.657637	-0.052
106.797481	0.054
108.241331	-0.115
108.756863	-0.013
110.123829	-0.017
110.176981	-0.063
110.193974	0.022
110.536455	-0.031
110.807959	0.004
111.903589	-0.066
112.869167	-0.016
113.282311	-0.183
114.738453	-0.018
114.91988	-0.037
115.436326	-0.087
115.647731	-0.027
115.829741	0.029
116.846327	0.006
116.932973	0.019
116.969464	-0.014
116.974541	-0.022
117.11618	-0.031
118.079915	0.022
119.27111	-0.032
119.870149	-0.016
119.906895	-0.078
120.102485	-0.204
120.246367	-0.094
120.963968	0.117
142.714793	-0.154
142.927918	-0.12
142.951688	-0.066
143.377404	-0.037
143.38901	-0.035
143.71844	-0.021
144.434784	-0.02
145.043372	-0.064
145.381394	-0.064
146.734326	-0.058
148.108421	-0.019
148.434998	-0.105
149.228719	-0.089
151.01479	-0.044
151.108642	-0.008
152.147966	-0.022
153.306218	-0.024
153.434786	-0.02
153.675447	-0.093
154.832516	0.026
155.036612	0.022
155.440167	-0.02
155.878304	0.037
155.97387	-0.065
156.268456	-0.05
157.121888	-0.024
157.231809	-0.061
157.289327	0.031
157.395906	-0.018
157.471081	-0.03
158.331402	-0.008
159.178221	0.042
159.178349	-0.11
159.437266	0.036
159.470259	0.002
159.635712	-0.051
159.678146	-0.043
159.730638	0.095
159.789852	0.021
159.80008	0.069
160.2761	0.101
160.339142	0.005
161.366412	0.038
161.651347	0.037
162.187054	0.011
162.497947	0.007
162.651316	-0.053
162.772077	0.049
163.679256	0.013
163.891305	0.079
164.139885	-0.056
164.184513	-0.078
164.547269	-0.055
164.628944	-0.062
164.727467	-0.012
164.904254	-0.079
164.917797	-0.122
165.363022	-0.055
166.303003	-0.008
166.303012	-0.016
166.372174	-0.011
167.38662	-0.016
167.47615	0.025
167.738979	-0.031
167.959708	0.007
168.28897	0.03
169.637354	0.054
170.209636	-0.004
170.941426	0.025
171.038023	-0.002
171.201031	0.034
171.654912	0.005
171.867639	0.025
172.065951	0.048
172.204332	-0.056
173.40361	-0.045
173.916136	-0.002
173.917911	0.015
175.577265	-0.02
175.824431	-0.091
177.259731	0.007
177.298714	0.005
179.030259	0.001
180.250116	0.043
181.375185	0.029
181.488804	-0.014
181.886751	0.049
182.448584	0.054
182.85694	0.031
183.590388	-0.074
184.717476	0.053
186.034156	0.032
188.163848	0.035
188.885607	-0.122
189.908663	0.017
190.640045	0.003
190.714975	0.075
191.775796	-0.03
191.837527	-0.011
191.987697	0.001
193.292786	0.006
193.322625	-0.182
194.941246	0.043
195.477536	-0.028
196.801681	0.038
199.232956	-0.081
200.33169	-0.007
200.813732	-0.044
200.86101	-0.015
200.884842	-0.162
201.25635	-0.035
201.346093	-0.041
201.628779	-0.072
201.960002	0.017
202.428509	0.004
203.599014	-0.01
204.133585	0.049
204.422293	-0.011
204.773032	-0.025
205.985234	0.021
206.027553	-0.029
206.464881	-0.007
207.724559	0
208.244694	0.016
209.094317	-0.043
209.301509	0.029
210.775527	-0.175
210.882672	0.002
212.034071	0.019
212.166334	-0.036
213.537513	-0.027
213.841555	-0.009
214.326194	-0.05
214.839295	-0.027
214.857935	-0.088
216.30534	-0.005
217.658776	-0.015
218.063041	-0.054
219.658919	0.149
219.695362	0.003
220.165009	0.013
221.566462	-0.08
222.361869	-0.038
222.362042	-0.04
223.100803	-0.074
223.41428	0.006
223.711891	-0.03
224.348338	-0.073
225.605483	-0.028
226.35282	0.043
226.909376	0.01
227.436004	-0.065
228.454203	0.024
228.724943	-0.108
229.653557	0
229.823259	-0.021
230.927556	-0.014
232.188241	0.048
232.209434	-0.016
232.957446	-0.109
233.053449	-0.044
234.375856	-0.007
234.488491	0.016
235.840202	0.03
236.844006	0.001
237.79558	-0.097
238.025825	0.027
239.130363	-0.098
239.147634	0.014
240.65143	-0.144
241.049232	-0.063
242.509765	-0.004
244.431751	-0.016
245.273343	-0.039
