group	xintercept
1	-3.94162332377098
2	-3.70962332377098
3	-3.34862332377098
4	-3.13662332377098
5	-2.89162332377098
6	-2.65962332377098
7	-2.63362332377098
8	-2.62162332377098
9	-2.56462332377098
10	-2.48362332377098
11	-2.43662332377098
12	-2.39662332377098
13	-2.08962332377098
14	-1.75962332377098
15	-1.68362332377098
16	-1.65562332377098
17	-1.55862332377098
18	-1.32962332377098
19	-1.18762332377098
20	-1.10062332377098
21	-0.998623323770975
22	-0.942623323770975
23	-0.902623323770975
24	-0.801623323770975
25	-0.629623323770975
26	-0.421623323770976
27	-0.139623323770975
28	0.0753766762290247
29	0.329376676229025
30	0.542376676229025
31	0.642376676229025
32	0.808376676229025
33	0.961376676229025
34	1.05337667622902
35	1.20337667622902
36	1.37237667622902
37	1.64337667622902
38	1.97837667622902
39	2.12237667622902
40	2.18337667622902
41	2.23937667622902
42	2.68037667622902
43	3.09437667622903
44	3.16037667622902
45	3.26637667622903
46	-3.24141862234495
47	-3.11841862234495
48	-2.90641862234495
49	-2.71641862234495
50	-2.49841862234495
51	-2.25441862234495
52	-2.12341862234495
53	-2.06041862234495
54	-2.03041862234495
55	-1.99741862234495
56	-1.96041862234495
57	-1.90841862234495
58	-1.84541862234495
59	-1.68741862234495
60	-1.51141862234495
61	-1.32941862234495
62	-1.19941862234495
63	-1.14741862234495
64	-1.09041862234495
65	-1.07541862234495
66	-0.943418622344951
67	-0.814418622344951
68	-0.748418622344951
69	-0.488418622344951
70	-0.262418622344951
71	-0.203418622344951
72	-0.154418622344951
73	0.102581377655049
74	0.414581377655049
75	0.543581377655049
76	0.710581377655049
77	0.855581377655049
78	0.953581377655049
79	1.13858137765505
80	1.31858137765505
81	1.38958137765505
82	1.60558137765505
83	1.87258137765505
84	1.94058137765505
85	2.02858137765505
86	2.21858137765505
87	2.61958137765505
88	3.01258137765505
89	3.11158137765505
90	3.16458137765505
91	-3.94162332377098
92	-3.70962332377098
93	-3.34862332377098
94	-3.13662332377098
95	-2.89162332377098
96	-2.65962332377098
97	-2.63362332377098
98	-2.62162332377098
99	-2.56462332377098
100	-2.48362332377098
101	-2.43662332377098
102	-2.39662332377098
103	-2.08962332377098
104	-1.75962332377098
105	-1.68362332377098
106	-1.65562332377098
107	-1.55862332377098
108	-1.32962332377098
109	-1.18762332377098
110	-1.10062332377098
111	-0.998623323770975
112	-0.942623323770975
113	-0.902623323770975
114	-0.801623323770975
115	-0.629623323770975
116	-0.421623323770976
117	-0.139623323770975
118	0.0753766762290247
119	0.329376676229025
120	0.542376676229025
121	0.642376676229025
122	0.808376676229025
123	0.961376676229025
124	1.05337667622902
125	1.20337667622902
126	1.37237667622902
127	1.64337667622902
128	1.97837667622902
129	2.12237667622902
130	2.18337667622902
131	2.23937667622902
132	2.68037667622902
133	3.09437667622903
134	3.16037667622902
135	3.26637667622903
136	-3.24141862234495
137	-3.11841862234495
138	-2.90641862234495
139	-2.71641862234495
140	-2.49841862234495
141	-2.25441862234495
142	-2.12341862234495
143	-2.06041862234495
144	-2.03041862234495
145	-1.99741862234495
146	-1.96041862234495
147	-1.90841862234495
148	-1.84541862234495
149	-1.68741862234495
150	-1.51141862234495
151	-1.32941862234495
152	-1.19941862234495
153	-1.14741862234495
154	-1.09041862234495
155	-1.07541862234495
156	-0.943418622344951
157	-0.814418622344951
158	-0.748418622344951
159	-0.488418622344951
160	-0.262418622344951
161	-0.203418622344951
162	-0.154418622344951
163	0.102581377655049
164	0.414581377655049
165	0.543581377655049
166	0.710581377655049
167	0.855581377655049
168	0.953581377655049
169	1.13858137765505
170	1.31858137765505
171	1.38958137765505
172	1.60558137765505
173	1.87258137765505
174	1.94058137765505
175	2.02858137765505
176	2.21858137765505
177	2.61958137765505
178	3.01258137765505
179	3.11158137765505
180	3.16458137765505
