group	xintercept
1	-3.88162712628515
2	-3.64962712628515
3	-3.28862712628515
4	-3.07662712628515
5	-2.83162712628515
6	-2.59962712628515
7	-2.57362712628515
8	-2.56162712628515
9	-2.50462712628515
10	-2.42362712628515
11	-2.37662712628515
12	-2.33662712628515
13	-2.02962712628515
14	-1.69962712628515
15	-1.62362712628515
16	-1.59562712628515
17	-1.49862712628515
18	-1.26962712628515
19	-1.12762712628515
20	-1.04062712628515
21	-0.938627126285147
22	-0.882627126285147
23	-0.842627126285147
24	-0.741627126285147
25	-0.569627126285146
26	-0.361627126285147
27	-0.0796271262851465
28	0.135372873714853
29	0.389372873714853
30	0.602372873714853
31	0.702372873714853
32	0.868372873714854
33	1.02137287371485
34	1.11337287371485
35	1.26337287371485
36	1.43237287371485
37	1.70337287371485
38	2.03837287371485
39	2.18237287371485
40	2.24337287371485
41	2.29937287371485
42	2.74037287371485
43	3.15437287371485
44	3.22037287371485
45	3.32637287371485
46	-3.63728521129274
47	-3.51428521129274
48	-3.30228521129274
49	-3.11228521129274
50	-2.89428521129274
51	-2.65028521129274
52	-2.51928521129274
53	-2.45628521129274
54	-2.42628521129274
55	-2.39328521129274
56	-2.35628521129274
57	-2.30428521129274
58	-2.24128521129274
59	-2.08328521129274
60	-1.90728521129274
61	-1.72528521129274
62	-1.59528521129274
63	-1.54328521129274
64	-1.48628521129274
65	-1.47128521129274
66	-1.33928521129274
67	-1.21028521129274
68	-1.14428521129274
69	-0.884285211292743
70	-0.658285211292743
71	-0.599285211292743
72	-0.550285211292743
73	-0.293285211292743
74	0.0187147887072568
75	0.147714788707257
76	0.314714788707257
77	0.459714788707257
78	0.557714788707257
79	0.742714788707257
80	0.922714788707257
81	0.993714788707257
82	1.20971478870726
83	1.47671478870726
84	1.54471478870726
85	1.63271478870726
86	1.82271478870726
87	2.22371478870726
88	2.61671478870726
89	2.71571478870726
90	2.76871478870726
91	-3.88162712628515
92	-3.64962712628515
93	-3.28862712628515
94	-3.07662712628515
95	-2.83162712628515
96	-2.59962712628515
97	-2.57362712628515
98	-2.56162712628515
99	-2.50462712628515
100	-2.42362712628515
101	-2.37662712628515
102	-2.33662712628515
103	-2.02962712628515
104	-1.69962712628515
105	-1.62362712628515
106	-1.59562712628515
107	-1.49862712628515
108	-1.26962712628515
109	-1.12762712628515
110	-1.04062712628515
111	-0.938627126285147
112	-0.882627126285147
113	-0.842627126285147
114	-0.741627126285147
115	-0.569627126285146
116	-0.361627126285147
117	-0.0796271262851465
118	0.135372873714853
119	0.389372873714853
120	0.602372873714853
121	0.702372873714853
122	0.868372873714854
123	1.02137287371485
124	1.11337287371485
125	1.26337287371485
126	1.43237287371485
127	1.70337287371485
128	2.03837287371485
129	2.18237287371485
130	2.24337287371485
131	2.29937287371485
132	2.74037287371485
133	3.15437287371485
134	3.22037287371485
135	3.32637287371485
136	-3.63728521129274
137	-3.51428521129274
138	-3.30228521129274
139	-3.11228521129274
140	-2.89428521129274
141	-2.65028521129274
142	-2.51928521129274
143	-2.45628521129274
144	-2.42628521129274
145	-2.39328521129274
146	-2.35628521129274
147	-2.30428521129274
148	-2.24128521129274
149	-2.08328521129274
150	-1.90728521129274
151	-1.72528521129274
152	-1.59528521129274
153	-1.54328521129274
154	-1.48628521129274
155	-1.47128521129274
156	-1.33928521129274
157	-1.21028521129274
158	-1.14428521129274
159	-0.884285211292743
160	-0.658285211292743
161	-0.599285211292743
162	-0.550285211292743
163	-0.293285211292743
164	0.0187147887072568
165	0.147714788707257
166	0.314714788707257
167	0.459714788707257
168	0.557714788707257
169	0.742714788707257
170	0.922714788707257
171	0.993714788707257
172	1.20971478870726
173	1.47671478870726
174	1.54471478870726
175	1.63271478870726
176	1.82271478870726
177	2.22371478870726
178	2.61671478870726
179	2.71571478870726
180	2.76871478870726
