group	xintercept
1	-3.79246958514732
2	-3.56046958514732
3	-3.19946958514732
4	-2.98746958514732
5	-2.74246958514732
6	-2.51046958514732
7	-2.48446958514732
8	-2.47246958514732
9	-2.41546958514732
10	-2.33446958514732
11	-2.28746958514732
12	-2.24746958514732
13	-1.94046958514732
14	-1.61046958514732
15	-1.53446958514732
16	-1.50646958514732
17	-1.40946958514732
18	-1.18046958514732
19	-1.03846958514732
20	-0.951469585147319
21	-0.84946958514732
22	-0.79346958514732
23	-0.753469585147319
24	-0.65246958514732
25	-0.480469585147319
26	-0.27246958514732
27	0.00953041485268069
28	0.224530414852681
29	0.478530414852681
30	0.691530414852681
31	0.791530414852681
32	0.957530414852681
33	1.11053041485268
34	1.20253041485268
35	1.35253041485268
36	1.52153041485268
37	1.79253041485268
38	2.12753041485268
39	2.27153041485268
40	2.33253041485268
41	2.38853041485268
42	2.82953041485268
43	3.24353041485268
44	3.30953041485268
45	3.41553041485268
46	-3.6791820713852
47	-3.5561820713852
48	-3.3441820713852
49	-3.1541820713852
50	-2.9361820713852
51	-2.6921820713852
52	-2.5611820713852
53	-2.4981820713852
54	-2.4681820713852
55	-2.4351820713852
56	-2.3981820713852
57	-2.3461820713852
58	-2.2831820713852
59	-2.1251820713852
60	-1.9491820713852
61	-1.7671820713852
62	-1.6371820713852
63	-1.5851820713852
64	-1.5281820713852
65	-1.5131820713852
66	-1.3811820713852
67	-1.2521820713852
68	-1.1861820713852
69	-0.926182071385196
70	-0.700182071385196
71	-0.641182071385196
72	-0.592182071385196
73	-0.335182071385196
74	-0.0231820713851959
75	0.105817928614804
76	0.272817928614804
77	0.417817928614804
78	0.515817928614804
79	0.700817928614804
80	0.880817928614804
81	0.951817928614804
82	1.1678179286148
83	1.4348179286148
84	1.5028179286148
85	1.5908179286148
86	1.7808179286148
87	2.1818179286148
88	2.5748179286148
89	2.6738179286148
90	2.7268179286148
91	-3.79246958514732
92	-3.56046958514732
93	-3.19946958514732
94	-2.98746958514732
95	-2.74246958514732
96	-2.51046958514732
97	-2.48446958514732
98	-2.47246958514732
99	-2.41546958514732
100	-2.33446958514732
101	-2.28746958514732
102	-2.24746958514732
103	-1.94046958514732
104	-1.61046958514732
105	-1.53446958514732
106	-1.50646958514732
107	-1.40946958514732
108	-1.18046958514732
109	-1.03846958514732
110	-0.951469585147319
111	-0.84946958514732
112	-0.79346958514732
113	-0.753469585147319
114	-0.65246958514732
115	-0.480469585147319
116	-0.27246958514732
117	0.00953041485268069
118	0.224530414852681
119	0.478530414852681
120	0.691530414852681
121	0.791530414852681
122	0.957530414852681
123	1.11053041485268
124	1.20253041485268
125	1.35253041485268
126	1.52153041485268
127	1.79253041485268
128	2.12753041485268
129	2.27153041485268
130	2.33253041485268
131	2.38853041485268
132	2.82953041485268
133	3.24353041485268
134	3.30953041485268
135	3.41553041485268
136	-3.6791820713852
137	-3.5561820713852
138	-3.3441820713852
139	-3.1541820713852
140	-2.9361820713852
141	-2.6921820713852
142	-2.5611820713852
143	-2.4981820713852
144	-2.4681820713852
145	-2.4351820713852
146	-2.3981820713852
147	-2.3461820713852
148	-2.2831820713852
149	-2.1251820713852
150	-1.9491820713852
151	-1.7671820713852
152	-1.6371820713852
153	-1.5851820713852
154	-1.5281820713852
155	-1.5131820713852
156	-1.3811820713852
157	-1.2521820713852
158	-1.1861820713852
159	-0.926182071385196
160	-0.700182071385196
161	-0.641182071385196
162	-0.592182071385196
163	-0.335182071385196
164	-0.0231820713851959
165	0.105817928614804
166	0.272817928614804
167	0.417817928614804
168	0.515817928614804
169	0.700817928614804
170	0.880817928614804
171	0.951817928614804
172	1.1678179286148
173	1.4348179286148
174	1.5028179286148
175	1.5908179286148
176	1.7808179286148
177	2.1818179286148
178	2.5748179286148
179	2.6738179286148
180	2.7268179286148
