group	xintercept
1	-3.86607137890183
2	-3.63407137890183
3	-3.27307137890183
4	-3.06107137890183
5	-2.81607137890183
6	-2.58407137890183
7	-2.55807137890183
8	-2.54607137890183
9	-2.48907137890183
10	-2.40807137890183
11	-2.36107137890183
12	-2.32107137890183
13	-2.01407137890183
14	-1.68407137890183
15	-1.60807137890183
16	-1.58007137890183
17	-1.48307137890183
18	-1.25407137890183
19	-1.11207137890183
20	-1.02507137890183
21	-0.923071378901829
22	-0.867071378901829
23	-0.827071378901828
24	-0.726071378901828
25	-0.554071378901828
26	-0.346071378901829
27	-0.0640713789018284
28	0.150928621098172
29	0.404928621098172
30	0.617928621098172
31	0.717928621098172
32	0.883928621098172
33	1.03692862109817
34	1.12892862109817
35	1.27892862109817
36	1.44792862109817
37	1.71892862109817
38	2.05392862109817
39	2.19792862109817
40	2.25892862109817
41	2.31492862109817
42	2.75592862109817
43	3.16992862109817
44	3.23592862109817
45	3.34192862109817
46	-3.64801853426389
47	-3.52501853426389
48	-3.31301853426389
49	-3.12301853426389
50	-2.90501853426389
51	-2.66101853426389
52	-2.53001853426389
53	-2.46701853426389
54	-2.43701853426389
55	-2.40401853426389
56	-2.36701853426389
57	-2.31501853426389
58	-2.25201853426389
59	-2.09401853426389
60	-1.91801853426389
61	-1.73601853426389
62	-1.60601853426389
63	-1.55401853426389
64	-1.49701853426389
65	-1.48201853426389
66	-1.35001853426389
67	-1.22101853426389
68	-1.15501853426389
69	-0.895018534263891
70	-0.669018534263891
71	-0.610018534263891
72	-0.561018534263891
73	-0.304018534263891
74	0.00798146573610914
75	0.136981465736109
76	0.303981465736109
77	0.448981465736109
78	0.546981465736109
79	0.731981465736109
80	0.911981465736109
81	0.982981465736109
82	1.19898146573611
83	1.46598146573611
84	1.53398146573611
85	1.62198146573611
86	1.81198146573611
87	2.21298146573611
88	2.60598146573611
89	2.70498146573611
90	2.75798146573611
91	-3.86607137890183
92	-3.63407137890183
93	-3.27307137890183
94	-3.06107137890183
95	-2.81607137890183
96	-2.58407137890183
97	-2.55807137890183
98	-2.54607137890183
99	-2.48907137890183
100	-2.40807137890183
101	-2.36107137890183
102	-2.32107137890183
103	-2.01407137890183
104	-1.68407137890183
105	-1.60807137890183
106	-1.58007137890183
107	-1.48307137890183
108	-1.25407137890183
109	-1.11207137890183
110	-1.02507137890183
111	-0.923071378901829
112	-0.867071378901829
113	-0.827071378901828
114	-0.726071378901828
115	-0.554071378901828
116	-0.346071378901829
117	-0.0640713789018284
118	0.150928621098172
119	0.404928621098172
120	0.617928621098172
121	0.717928621098172
122	0.883928621098172
123	1.03692862109817
124	1.12892862109817
125	1.27892862109817
126	1.44792862109817
127	1.71892862109817
128	2.05392862109817
129	2.19792862109817
130	2.25892862109817
131	2.31492862109817
132	2.75592862109817
133	3.16992862109817
134	3.23592862109817
135	3.34192862109817
136	-3.64801853426389
137	-3.52501853426389
138	-3.31301853426389
139	-3.12301853426389
140	-2.90501853426389
141	-2.66101853426389
142	-2.53001853426389
143	-2.46701853426389
144	-2.43701853426389
145	-2.40401853426389
146	-2.36701853426389
147	-2.31501853426389
148	-2.25201853426389
149	-2.09401853426389
150	-1.91801853426389
151	-1.73601853426389
152	-1.60601853426389
153	-1.55401853426389
154	-1.49701853426389
155	-1.48201853426389
156	-1.35001853426389
157	-1.22101853426389
158	-1.15501853426389
159	-0.895018534263891
160	-0.669018534263891
161	-0.610018534263891
162	-0.561018534263891
163	-0.304018534263891
164	0.00798146573610914
165	0.136981465736109
166	0.303981465736109
167	0.448981465736109
168	0.546981465736109
169	0.731981465736109
170	0.911981465736109
171	0.982981465736109
172	1.19898146573611
173	1.46598146573611
174	1.53398146573611
175	1.62198146573611
176	1.81198146573611
177	2.21298146573611
178	2.60598146573611
179	2.70498146573611
180	2.75798146573611
