group	xintercept
1	-3.88007608245425
2	-3.64807608245425
3	-3.28707608245425
4	-3.07507608245425
5	-2.83007608245425
6	-2.59807608245425
7	-2.57207608245425
8	-2.56007608245425
9	-2.50307608245425
10	-2.42207608245425
11	-2.37507608245425
12	-2.33507608245425
13	-2.02807608245424
14	-1.69807608245425
15	-1.62207608245425
16	-1.59407608245425
17	-1.49707608245425
18	-1.26807608245425
19	-1.12607608245425
20	-1.03907608245425
21	-0.937076082454245
22	-0.881076082454245
23	-0.841076082454245
24	-0.740076082454245
25	-0.568076082454245
26	-0.360076082454245
27	-0.078076082454245
28	0.136923917545755
29	0.390923917545755
30	0.603923917545755
31	0.703923917545755
32	0.869923917545755
33	1.02292391754576
34	1.11492391754576
35	1.26492391754576
36	1.43392391754576
37	1.70492391754576
38	2.03992391754575
39	2.18392391754576
40	2.24492391754576
41	2.30092391754576
42	2.74192391754576
43	3.15592391754576
44	3.22192391754576
45	3.32792391754576
46	-3.88037989037878
47	-3.75737989037878
48	-3.54537989037878
49	-3.35537989037878
50	-3.13737989037878
51	-2.89337989037878
52	-2.76237989037878
53	-2.69937989037878
54	-2.66937989037878
55	-2.63637989037878
56	-2.59937989037878
57	-2.54737989037878
58	-2.48437989037878
59	-2.32637989037878
60	-2.15037989037878
61	-1.96837989037878
62	-1.83837989037878
63	-1.78637989037878
64	-1.72937989037878
65	-1.71437989037878
66	-1.58237989037878
67	-1.45337989037878
68	-1.38737989037878
69	-1.12737989037878
70	-0.901379890378777
71	-0.842379890378777
72	-0.793379890378777
73	-0.536379890378777
74	-0.224379890378777
75	-0.0953798903787774
76	0.0716201096212226
77	0.216620109621223
78	0.314620109621223
79	0.499620109621223
80	0.679620109621223
81	0.750620109621223
82	0.966620109621223
83	1.23362010962122
84	1.30162010962122
85	1.38962010962122
86	1.57962010962122
87	1.98062010962122
88	2.37362010962122
89	2.47262010962122
90	2.52562010962122
91	-3.88007608245425
92	-3.64807608245425
93	-3.28707608245425
94	-3.07507608245425
95	-2.83007608245425
96	-2.59807608245425
97	-2.57207608245425
98	-2.56007608245425
99	-2.50307608245425
100	-2.42207608245425
101	-2.37507608245425
102	-2.33507608245425
103	-2.02807608245424
104	-1.69807608245425
105	-1.62207608245425
106	-1.59407608245425
107	-1.49707608245425
108	-1.26807608245425
109	-1.12607608245425
110	-1.03907608245425
111	-0.937076082454245
112	-0.881076082454245
113	-0.841076082454245
114	-0.740076082454245
115	-0.568076082454245
116	-0.360076082454245
117	-0.078076082454245
118	0.136923917545755
119	0.390923917545755
120	0.603923917545755
121	0.703923917545755
122	0.869923917545755
123	1.02292391754576
124	1.11492391754576
125	1.26492391754576
126	1.43392391754576
127	1.70492391754576
128	2.03992391754575
129	2.18392391754576
130	2.24492391754576
131	2.30092391754576
132	2.74192391754576
133	3.15592391754576
134	3.22192391754576
135	3.32792391754576
136	-3.88037989037878
137	-3.75737989037878
138	-3.54537989037878
139	-3.35537989037878
140	-3.13737989037878
141	-2.89337989037878
142	-2.76237989037878
143	-2.69937989037878
144	-2.66937989037878
145	-2.63637989037878
146	-2.59937989037878
147	-2.54737989037878
148	-2.48437989037878
149	-2.32637989037878
150	-2.15037989037878
151	-1.96837989037878
152	-1.83837989037878
153	-1.78637989037878
154	-1.72937989037878
155	-1.71437989037878
156	-1.58237989037878
157	-1.45337989037878
158	-1.38737989037878
159	-1.12737989037878
160	-0.901379890378777
161	-0.842379890378777
162	-0.793379890378777
163	-0.536379890378777
164	-0.224379890378777
165	-0.0953798903787774
166	0.0716201096212226
167	0.216620109621223
168	0.314620109621223
169	0.499620109621223
170	0.679620109621223
171	0.750620109621223
172	0.966620109621223
173	1.23362010962122
174	1.30162010962122
175	1.38962010962122
176	1.57962010962122
177	1.98062010962122
178	2.37362010962122
179	2.47262010962122
180	2.52562010962122
