x	y
0.055703	-0.017
1.176045	-0.082
1.592814	-0.083
1.755383	-0.112
1.847958	-0.171
1.878322	0.058
1.919698	0.245
1.997645	-0.033
2.118761	0.003
2.130026	-0.036
2.311996	0.007
2.414432	-0.115
2.479086	0.072
3.110196	-0.162
3.3032	-0.221
4.912287	-0.102
5.759317	-0.108
6.730409	-0.161
7.121621	-0.111
8.218724	-0.029
8.439246	-0.013
9.681879	-0.142
11.010533	-0.095
11.082755	-0.124
12.503348	-0.187
12.733	-0.056
13.365273	-0.131
14.247173	-0.042
15.415862	-0.017
16.37181	-0.107
17.732706	-0.052
17.884311	-0.084
18.406628	-0.237
18.924266	0.032
20.132112	-0.147
20.861998	0.037
21.090883	-0.127
23.220858	0.013
24.260423	-0.08
24.6378	-0.177
25.040377	-0.099
26.633221	-0.054
27.39602	-0.109
27.396039	0.03
28.226671	-0.084
29.448207	-0.04
30.744383	-0.14
31.64744	-0.121
31.700111	-0.0345
31.790615	-0.056
32.03396	0.006
32.985661	-0.123
33.405201	-0.048
34.415211	0.026
35.354301	0.014
36.821166	-0.063
37.936401	-0.129
37.948953	-0.124
39.078607	-0.066
39.260583	-0.039
40.203647	-0.041
41.5026	-0.169
42.860555	0.017
43.11974	-0.077
44.672225	0.013
45.625808	-0.046
47.410446	-0.109
48.610172	0.042
48.691723	0.026
48.7357	0.095
49.473659	-0.002
52.716474	-0.093
53.151702	0.003
54.069129	-0.038
54.601635	-0.07
54.712543	0.02
54.935541	-0.03
54.96882	-0.175
55.221973	-0.091
55.383439	-0.115
56.478637	-0.045
57.812773	-0.149
59.100516	-0.036
60.530149	-0.027
60.530524	0.13
60.754455	-0.125
61.93393	-0.128
63.60753	-0.001
64.578707	-0.086
64.687198	-0.03
65.420399	-0.053
66.429578	-0.095
67.537275	-0.017
68.840137	-0.085
69.746053	-0.163
70.524234	0.03
71.874817	-0.099
73.393261	-0.056
75.062607	-0.032
75.113403	-0.03
75.228224	-0.048
75.229565	-0.1155
76.495389	0.069
76.675013	-0.029
77.439649	-0.133
78.334486	-0.115
79.50163	-0.029
79.501696	-0.13
81.182897	0.041
81.454517	-0.092
83.060707	-0.086
84.74579	-0.108
85.133617	-0.099
86.569876	-0.1
87.622118	0.001
88.764406	-0.03
89.241698	-0.172
89.280413	-0.058
89.326404	-0.057
89.342577	-0.105
90.47432	-0.16
90.883958	-0.103
90.912307	-0.021
92.609992	-0.029
94.023346	-0.071
97.033755	-0.016
97.044014	0.001
97.44756	-0.135
98.637397	0.014
99.817035	-0.091
101.386526	-0.069
103.20538	-0.157
103.981816	-0.124
104.716792	0.013
106.567814	-0.011
106.825401	-0.073
107.874818	-0.034
109.755921	-0.083
111.002592	-0.05
111.786683	-0.103
111.856586	-0.045
111.856609	-0.182
111.8817	-0.062
113.400312	-0.098
114.676315	-0.035
116.458105	-0.01
116.459423	-0.131
117.233936	-0.023
118.725068	0.035
118.781904	0.04
119.211176	0.154
120.171769	-0.112
121.208506	0.005
121.379027	-0.116
121.853972	-0.104
122.952061	0.324
122.983219	-0.094
122.989234	0.307
123.854512	-0.084
124.124962	-0.027
125.034459	-0.04
126.492872	0.008
126.767012	-0.008
127.389041	-0.088
127.922815	-0.026
128.425785	0.029
128.450924	-0.057
129.090787	-0.025
129.506431	-0.101
130.673163	-0.103
131.050242	-0.08
131.907325	-0.006
132.462917	-0.056
133.318915	-0.077
135.076997	-0.145
136.481102	-0.151
137.581852	-0.112
139.251861	-0.091
139.770886	-0.017
141.22239	-0.063
142.713699	-0.034
143.001474	-0.041
144.399722	-0.086
144.819807	-0.02
144.933141	-0.066
144.933159	-0.013
145.266257	-0.001
146.912922	-0.085
148.054352	-0.025
148.055076	0.044
149.560684	-0.035
150.299078	0.001
150.364839	0.038
150.875806	-0.136
152.616609	-0.179
153.745409	-0.032
153.838879	-0.13
153.993768	-0.012
154.717641	-0.163
154.805202	-0.172
155.803832	0.185
156.67595	-0.06
157.806978	-0.077
159.318313	-0.117
160.645002	-0.098
160.838456	-0.049
160.932601	-0.019
163.565655	-0.106
165.008007	-0.07
165.185284	-0.074
166.661638	-0.111
167.983655	0.031
169.617766	-0.065
170.77547	-0.082
171.498354	0.072
172.090443	-0.035
172.668789	-0.048
173.227858	-0.108
174.544751	-0.105
176.292211	-0.028
176.732901	-0.022
179.441943	-0.169
179.454208	0.016
182.11347	-0.048
183.372959	-0.118
183.639534	-0.12
184.257727	-0.068
185.339589	-0.169
185.584237	0.341
185.638143	-0.18
186.294716	-0.201
186.311476	-0.071
186.788792	-0.068
187.88018	-0.242
187.88062	-0.123
190.017078	-0.091
191.076896	-0.076
191.108603	-0.088
