group	xintercept
1	-3.91255721862096
2	-3.68055721862096
3	-3.31955721862096
4	-3.10755721862096
5	-2.86255721862096
6	-2.63055721862096
7	-2.60455721862096
8	-2.59255721862096
9	-2.53555721862096
10	-2.45455721862096
11	-2.40755721862096
12	-2.36755721862096
13	-2.06055721862096
14	-1.73055721862096
15	-1.65455721862096
16	-1.62655721862096
17	-1.52955721862096
18	-1.30055721862096
19	-1.15855721862096
20	-1.07155721862096
21	-0.969557218620961
22	-0.913557218620961
23	-0.873557218620961
24	-0.772557218620961
25	-0.600557218620961
26	-0.392557218620961
27	-0.110557218620961
28	0.104442781379039
29	0.358442781379039
30	0.571442781379039
31	0.671442781379039
32	0.837442781379039
33	0.990442781379039
34	1.08244278137904
35	1.23244278137904
36	1.40144278137904
37	1.67244278137904
38	2.00744278137904
39	2.15144278137904
40	2.21244278137904
41	2.26844278137904
42	2.70944278137904
43	3.12344278137904
44	3.18944278137904
45	3.29544278137904
46	-3.72664521737607
47	-3.60364521737607
48	-3.39164521737607
49	-3.20164521737607
50	-2.98364521737607
51	-2.73964521737607
52	-2.60864521737607
53	-2.54564521737607
54	-2.51564521737607
55	-2.48264521737607
56	-2.44564521737607
57	-2.39364521737607
58	-2.33064521737607
59	-2.17264521737607
60	-1.99664521737607
61	-1.81464521737607
62	-1.68464521737607
63	-1.63264521737607
64	-1.57564521737607
65	-1.56064521737607
66	-1.42864521737607
67	-1.29964521737607
68	-1.23364521737607
69	-0.973645217376069
70	-0.74764521737607
71	-0.68864521737607
72	-0.63964521737607
73	-0.38264521737607
74	-0.0706452173760695
75	0.0583547826239305
76	0.22535478262393
77	0.37035478262393
78	0.468354782623931
79	0.653354782623931
80	0.83335478262393
81	0.90435478262393
82	1.12035478262393
83	1.38735478262393
84	1.45535478262393
85	1.54335478262393
86	1.73335478262393
87	2.13435478262393
88	2.52735478262393
89	2.62635478262393
90	2.67935478262393
91	-3.91255721862096
92	-3.68055721862096
93	-3.31955721862096
94	-3.10755721862096
95	-2.86255721862096
96	-2.63055721862096
97	-2.60455721862096
98	-2.59255721862096
99	-2.53555721862096
100	-2.45455721862096
101	-2.40755721862096
102	-2.36755721862096
103	-2.06055721862096
104	-1.73055721862096
105	-1.65455721862096
106	-1.62655721862096
107	-1.52955721862096
108	-1.30055721862096
109	-1.15855721862096
110	-1.07155721862096
111	-0.969557218620961
112	-0.913557218620961
113	-0.873557218620961
114	-0.772557218620961
115	-0.600557218620961
116	-0.392557218620961
117	-0.110557218620961
118	0.104442781379039
119	0.358442781379039
120	0.571442781379039
121	0.671442781379039
122	0.837442781379039
123	0.990442781379039
124	1.08244278137904
125	1.23244278137904
126	1.40144278137904
127	1.67244278137904
128	2.00744278137904
129	2.15144278137904
130	2.21244278137904
131	2.26844278137904
132	2.70944278137904
133	3.12344278137904
134	3.18944278137904
135	3.29544278137904
136	-3.72664521737607
137	-3.60364521737607
138	-3.39164521737607
139	-3.20164521737607
140	-2.98364521737607
141	-2.73964521737607
142	-2.60864521737607
143	-2.54564521737607
144	-2.51564521737607
145	-2.48264521737607
146	-2.44564521737607
147	-2.39364521737607
148	-2.33064521737607
149	-2.17264521737607
150	-1.99664521737607
151	-1.81464521737607
152	-1.68464521737607
153	-1.63264521737607
154	-1.57564521737607
155	-1.56064521737607
156	-1.42864521737607
157	-1.29964521737607
158	-1.23364521737607
159	-0.973645217376069
160	-0.74764521737607
161	-0.68864521737607
162	-0.63964521737607
163	-0.38264521737607
164	-0.0706452173760695
165	0.0583547826239305
166	0.22535478262393
167	0.37035478262393
168	0.468354782623931
169	0.653354782623931
170	0.83335478262393
171	0.90435478262393
172	1.12035478262393
173	1.38735478262393
174	1.45535478262393
175	1.54335478262393
176	1.73335478262393
177	2.13435478262393
178	2.52735478262393
179	2.62635478262393
180	2.67935478262393
