x	y
0.849544	0.125
0.9685	0.209
1.027346	0.196
1.123518	0.128
1.165192	0.153
1.239282	0.182
1.508492	0.058
1.652037	0.288
1.756694	0.129
2.017948	0.17
2.078857	0.166
2.100348	0.137
2.104692	0.203
2.410654	0.144
2.966992	0.186
3.388468	0.217
3.570144	0.155
3.588513	0.157
3.662219	0.163
3.668542	0.106
4.366623	0.294
4.557263	0.176
4.704256	0.269
5.469081	0.219
5.491469	0.25
5.548515	0.407
5.807296	0.288
6.304305	0.072
6.393256	0.148
6.583053	0.106
6.771199	0.295
6.814082	0.251
7.041759	0.175
7.071855	0.178
7.158726	0.244
7.271115	0.244
7.717218	0.217
7.860387	0.147
8.258444	0.258
8.278573	0.248
8.399034	0.237
8.518796	0.186
8.680625	0.197
8.742114	0.129
8.902541	0.158
8.929578	0.148
9.000236	0.213
9.1468	0.134
9.215216	0.094
9.242451	0.148
9.789708	0.12
9.945754	0.128
10.087478	0.127
10.274213	0.134
10.383835	0.122
10.405497	0.198
10.445806	0.209
11.050663	0.136
11.182596	0.14
11.261035	0.214
11.496317	0.23
11.590401	0.184
11.777537	0.184
11.809073	0.073
11.884227	0.122
12.040824	0.188
12.123837	0.178
12.415739	0.121
12.790406	0.244
12.928597	0.246
13.609735	0.211
13.714504	0.217
13.721502	0.153
13.791053	0.172
14.16403	0.088
14.206541	0.349
14.383901	0.289
14.643052	0.283
14.685268	0.257
14.809328	0.24
15.112658	0.19
15.224024	0.196
15.352431	0.197
15.503424	0.191
15.607821	0.104
15.626265	0.062
15.794659	0.129
15.955905	0.072
15.989892	0.173
16.012464	0.159
16.179869	0.207
16.26775	0.157
16.418193	0.237
16.512168	0.503
16.516573	0.28
16.638012	0.508
16.753116	0.635
17.012884	0.169
17.656879	0.198
17.719339	0.227
18.372361	0.324
18.664157	0.251
18.956064	0.217
19.129519	0.352
19.256436	0.235
19.288164	0.176
19.391031	0.24
19.497275	0.216
19.548759	0.172
19.64368	0.14
19.766192	0.195
19.886047	0.21
20.097477	0.267
20.118724	0.092
20.118811	0.125
20.217762	0.184
20.537115	0.118
20.65859	0.135
20.859569	0.31
21.028101	0.194
21.157245	0.2
21.243987	0.162
21.281495	0.348
21.378814	0.272
21.612548	-0.014
21.621203	0.177
21.647234	0.141
21.650265	-0.046
21.77725	0.132
22.0844	0.164
22.227417	0.199
22.239057	0.249
22.679556	0.28
22.850598	0.15
22.856982	0.224
22.881806	0.172
22.952048	0.122
23.083612	0.159
23.132507	0.227
23.218766	0.157
23.453006	0.166
23.522395	0.055
23.522473	0.14
23.544756	0.172
23.772752	0.147
24.754805	0.425
25.750233	0.185
25.836221	0.081
26.025161	0.136
26.02522	0.175
26.098092	0.096
26.845574	0.16
26.896379	0.117
27.495271	0.237
27.540001	0.201
27.540748	0.138
27.605979	0.163
27.720672	0.021
27.784832	0.15
28.957327	0.122
29.522577	0.23
29.522652	0.225
30.279788	0.229
30.359724	0.235
30.485425	0.272
30.531241	0.179
30.531452	0.199
30.921156	0.24
30.960006	0.241
31.540381	0.162
32.24568	0.159
32.295308	0.153
32.308248	0.09
32.314954	0.111
32.397581	0.131
32.418723	0.095
32.458472	0.183
33.053831	0.161
33.125252	0.249
33.683263	0.336
33.763213	0.228
33.790982	0.232
33.822744	0.296
34.18433	0.323
34.184364	0.313
34.840968	0.266
35.476386	0.272
36.687123	0.296
