x	y
0.178757	-0.052
0.400149	-0.024
0.442341	0.05
0.447136	-0.039
2.061928	-0.07
2.092718	-0.048
2.227312	-0.071
2.745147	-0.049
2.75996	-0.045
2.774283	-0.16
2.846434	-0.023
2.932496	-0.007
3.698832	-0.012
3.762418	-0.008
5.21086	-0.095
5.36387	0.013
6.543782	-0.007
8.144681	-0.141
8.221514	-0.076
10.526853	-0.043
11.380251	-0.104
11.604195	0.02
11.757785	-0.156
11.840518	0.064
11.868758	-0.034
12.226059	-0.065
13.468336	0.005
13.671584	0.04
14.620596	0.116
15.779419	-0.032
15.779855	-0.154
17.235524	0.043
17.235649	0.024
18.158333	-0.062
18.308693	-0.027
18.398009	-0.074
20.180516	-0.036
22.333652	-0.034
22.690875	-0.054
23.445892	-0.091
23.791515	0.018
24.99764	-0.065
26.872129	0.059
27.405951	0.049
28.161999	0.028
28.950133	0.071
29.988619	0.015
30.479018	0.006
30.748001	-0.097
31.941228	-0.038
32.289433	0.014
32.292965	-0.059
32.301366	-0.064
32.309114	-0.008
33.914327	-0.003
35.227972	0.04
36.323896	0.022
36.666018	-0.019
37.747023	-0.11
39.034573	-0.041
39.300838	-0.041
40.336685	0.025
41.145269	-0.021
41.627988	0.007
42.767265	0.019
44.019867	0.012
44.42176	-0.021
44.720149	-0.043
46.038629	-0.046
47.100236	-0.097
47.194435	-0.068
47.997904	-0.054
48.260498	-0.009
49.5044	0.015
50.078652	-0.016
51.245339	0.01
51.409204	0.063
54.657001	0.034
56.768776	-0.032
57.085401	-0.116
57.196291	0.053
58.639341	-0.018
60.074646	0.026
60.759136	-0.144
61.473886	-0.158
62.45905	0.043
62.933843	0.061
63.230446	0.043
63.521033	-0.054
64.281617	-0.161
64.295063	-0.025
65.1286	-0.132
65.364393	-0.032
65.641059	-0.017
66.945673	-0.032
68.457678	0.047
68.501091	-0.038
68.992359	-0.044
69.070533	-0.077
69.152157	-0.0225
69.152187	-0.409
69.162632	-0.183
69.172995	-0.138
69.297822	-0.102
71.236291	-0.079
71.4673	-0.03
72.95722	0.021
74.417463	0.003
75.018639	-0.015
76.047735	-0.109
76.964811	-0.032
76.981789	-0.009
78.429307	0.053
79.47725	-0.021
79.994806	-0.027
81.192121	-0.077
81.471792	0.017
81.928247	0.102
82.615182	0.013
82.765662	-0.004
83.623372	0.025
85.355871	0.008
85.898017	-0.008
86.725999	-0.01
87.490657	-0.017
87.924476	-0.023
88.549453	-0.023
89.358072	-0.021
89.573995	-0.039
89.751228	-0.001
90.716516	-0.018
91.04739	-0.027
92.11169	-0.017
92.946885	-0.057
93.743886	0.03
93.805712	-0.004
95.39229	-0.09
95.562273	-0.023
96.881922	-0.019
97.393198	0.025
98.140182	-0.036
98.312652	-0.019
98.978318	0.067
99.387009	-0.017
99.932478	-0.023
101.302206	-0.024
101.950797	-0.014
102.869453	0.004
104.240186	-0.016
106.448917	0.024
107.462978	-0.001
107.66078	-0.001
107.669353	0.081
107.671659	-0.005
107.726678	-0.024
108.91216	-0.098
108.966004	-0.024
110.373587	0.012
110.841566	0.008
111.814998	0.014
112.020369	-0.045
112.680291	-0.0305
112.765716	-0.066
112.767045	-0.022
113.090731	0.006
113.123069	0.051
113.463681	-0.106
113.720335	0.029
114.31998	0
114.820424	0.057
116.503545	-0.009
116.519823	-0.017
116.554302	-0.011
116.956648	-0.024
117.396785	-0.139
117.572807	0.006
117.713186	-0.042
117.764287	-0.115
117.766988	-0.083
118.070203	-0.099
118.803441	-0.057
118.803547	0.012
119.454249	-0.016
120.911021	-0.037
121.494864	0.025
122.73847	-0.041
122.808053	-0.008
123.74687	-0.013
124.950351	-0.01
125.603132	-0.022
127.767333	-0.124
127.769946	-0.064
128.035728	-0.126
128.843433	0.069
130.121046	-0.076
130.94041	-0.026
131.56598	0.002
132.480335	-0.021
133.719128	-0.04
