group	xintercept
1	-3.92335774702907
2	-3.69135774702907
3	-3.33035774702907
4	-3.11835774702907
5	-2.87335774702907
6	-2.64135774702907
7	-2.61535774702907
8	-2.60335774702907
9	-2.54635774702907
10	-2.46535774702907
11	-2.41835774702907
12	-2.37835774702907
13	-2.07135774702907
14	-1.74135774702907
15	-1.66535774702907
16	-1.63735774702907
17	-1.54035774702907
18	-1.31135774702907
19	-1.16935774702907
20	-1.08235774702907
21	-0.980357747029067
22	-0.924357747029067
23	-0.884357747029067
24	-0.783357747029067
25	-0.611357747029067
26	-0.403357747029067
27	-0.121357747029067
28	0.0936422529709331
29	0.347642252970933
30	0.560642252970933
31	0.660642252970933
32	0.826642252970933
33	0.979642252970933
34	1.07164225297093
35	1.22164225297093
36	1.39064225297093
37	1.66164225297093
38	1.99664225297093
39	2.14064225297093
40	2.20164225297093
41	2.25764225297093
42	2.69864225297093
43	3.11264225297093
44	3.17864225297093
45	3.28464225297093
46	-3.1236921167443
47	-3.0006921167443
48	-2.7886921167443
49	-2.5986921167443
50	-2.3806921167443
51	-2.1366921167443
52	-2.0056921167443
53	-1.9426921167443
54	-1.9126921167443
55	-1.8796921167443
56	-1.8426921167443
57	-1.7906921167443
58	-1.7276921167443
59	-1.5696921167443
60	-1.3936921167443
61	-1.2116921167443
62	-1.0816921167443
63	-1.0296921167443
64	-0.972692116744301
65	-0.957692116744301
66	-0.825692116744301
67	-0.696692116744301
68	-0.6306921167443
69	-0.3706921167443
70	-0.144692116744301
71	-0.0856921167443005
72	-0.0366921167443005
73	0.2203078832557
74	0.5323078832557
75	0.6613078832557
76	0.8283078832557
77	0.973307883255699
78	1.0713078832557
79	1.2563078832557
80	1.4363078832557
81	1.5073078832557
82	1.7233078832557
83	1.9903078832557
84	2.0583078832557
85	2.1463078832557
86	2.3363078832557
87	2.7373078832557
88	3.1303078832557
89	3.2293078832557
90	3.2823078832557
91	-3.92335774702907
92	-3.69135774702907
93	-3.33035774702907
94	-3.11835774702907
95	-2.87335774702907
96	-2.64135774702907
97	-2.61535774702907
98	-2.60335774702907
99	-2.54635774702907
100	-2.46535774702907
101	-2.41835774702907
102	-2.37835774702907
103	-2.07135774702907
104	-1.74135774702907
105	-1.66535774702907
106	-1.63735774702907
107	-1.54035774702907
108	-1.31135774702907
109	-1.16935774702907
110	-1.08235774702907
111	-0.980357747029067
112	-0.924357747029067
113	-0.884357747029067
114	-0.783357747029067
115	-0.611357747029067
116	-0.403357747029067
117	-0.121357747029067
118	0.0936422529709331
119	0.347642252970933
120	0.560642252970933
121	0.660642252970933
122	0.826642252970933
123	0.979642252970933
124	1.07164225297093
125	1.22164225297093
126	1.39064225297093
127	1.66164225297093
128	1.99664225297093
129	2.14064225297093
130	2.20164225297093
131	2.25764225297093
132	2.69864225297093
133	3.11264225297093
134	3.17864225297093
135	3.28464225297093
136	-3.1236921167443
137	-3.0006921167443
138	-2.7886921167443
139	-2.5986921167443
140	-2.3806921167443
141	-2.1366921167443
142	-2.0056921167443
143	-1.9426921167443
144	-1.9126921167443
145	-1.8796921167443
146	-1.8426921167443
147	-1.7906921167443
148	-1.7276921167443
149	-1.5696921167443
150	-1.3936921167443
151	-1.2116921167443
152	-1.0816921167443
153	-1.0296921167443
154	-0.972692116744301
155	-0.957692116744301
156	-0.825692116744301
157	-0.696692116744301
158	-0.6306921167443
159	-0.3706921167443
160	-0.144692116744301
161	-0.0856921167443005
162	-0.0366921167443005
163	0.2203078832557
164	0.5323078832557
165	0.6613078832557
166	0.8283078832557
167	0.973307883255699
168	1.0713078832557
169	1.2563078832557
170	1.4363078832557
171	1.5073078832557
172	1.7233078832557
173	1.9903078832557
174	2.0583078832557
175	2.1463078832557
176	2.3363078832557
177	2.7373078832557
178	3.1303078832557
179	3.2293078832557
180	3.2823078832557
