x	y
0.008094	0.116
1.451071	0.148
2.033346	0.269
2.293073	0.292
4.637015	0.211
5.85769	0.233
7.127868	0.301
8.05834	0.185
8.129988	0.186
8.867097	0.132
9.420748	0.182
10.376375	0.171
11.628927	0.174
12.123744	0.205
13.423143	0.151
13.901519	0.158
15.06569	0.212
15.242227	0.17
15.599119	0.188
15.884776	0.081
15.899423	0.167
15.939954	0.188
15.949777	0.144
16.021518	0.03
16.419656	0.203
16.797403	0.101
17.527357	0.347
18.081638	0.212
18.651839	0.291
19.89955	0.124
20.322098	0.231
20.357987	0.132
21.12049	0.252
23.15239	0.209
23.162056	-0.053
23.97575	-0.01
24.112138	0.099
24.760807	0.139
24.912656	0.153
25.347585	0.05
26.861247	0.026
28.148702	0.156
28.445279	0.226
30.148662	0.272
31.296564	0.218
32.936491	0.236
34.191612	0.109
34.745115	-0.042
35.516423	0.13
36.668865	0.224
36.830949	0.233
37.251667	0.059
37.277077	0.115
37.777471	0.173
38.371376	0.119
39.128975	0.172
39.476052	0.199
40.971881	0.139
41.227076	0.326
42.391974	0.214
43.988997	0.176
44.745055	0.215
46.16329	0.252
46.351172	0.262
47.535795	0.05
47.537547	0.063
47.865648	0.059
49.054623	0.188
49.877107	0.295
50.883864	0.155
50.994179	0.218
53.130814	0.285
53.723027	0.172
54.667917	0.138
55.65892	0.117
57.065985	0.224
58.011962	0.275
58.281207	0.211
59.184127	0.185
59.816574	0.268
60.217802	0.173
60.785217	0.176
62.170745	-0.011
62.236234	0.147
63.398597	0.173
63.624807	0.149
64.729163	0.221
65.217185	0.091
65.407563	0.18
65.55847	0.162
65.833264	0.238
66.634935	0.2
66.674635	0.093
68.863235	0.298
69.07105	0.262
69.888505	0.101
70.458023	0.166
70.461592	0.269
70.516561	-0.046
70.537493	0.008
70.545686	-0.004
70.563419	0.228
71.21966	0.12
71.820223	0.1984
72.213046	0.18
72.977094	0.187
74.752126	0.168
74.924511	-0.008
75.104841	0.23
75.152103	0.269
75.178071	0.244
75.184326	0.24
75.457538	0.267
76.256105	0.239
77.381801	0.256
78.363171	0.153
79.619413	0.208
80.434991	0.291
82.523988	0.165
83.197362	0.24
83.770132	0.057
84.270427	0.129
85.416699	0.14
86.332872	0.181
86.588356	0.202
86.906151	0.124
88.11027	0.122
88.584101	-0.005
89.620136	0.195
91.137368	-0.019
91.361259	-0.042
94.748753	-0.229
95.564294	0.225
95.733983	0.138
96.727662	0.116
96.8986	0.139
98.104212	0.185
98.633395	0.144
99.805157	0.223
100.365928	0.214
101.779503	0.03
102.319059	0.178
102.499441	0.145
102.801957	0.16
104.55361	0.107
106.503745	0.204
106.939731	0.071
106.963589	0.17
108.224104	-0.097
109.660054	-0.09
111.008491	0.144
111.948708	0.251
112.378883	0.178
112.454166	0.184
113.224613	0.182
113.283853	0.283
113.425107	0.106
114.090981	0.156
115.940769	0.212
117.000169	0.17
117.261036	0.221
118.086799	0.037
119.282405	0.076
120.337319	0.121
120.430488	0.128
121.436998	0.102
122.081319	0.145
122.576589	0.186
122.580289	0.056
123.769083	0.177
125.09847	0.161
125.598771	0.127
125.735221	0.181
126.164765	0.152
126.717127	0.145
127.036511	0.215
127.490577	0.192
127.666815	0.136
128.174124	-0.26
128.63073	-0.001
129.44622	0.128
129.728624	0.098
131.354091	0.089
131.702033	0.075
132.114606	-0.141
133.584244	0.176
134.255361	0.266
135.42925	0.215
135.635338	0.162
136.509653	0.103
137.988761	0.164
138.774803	0.169
139.646888	0.162
140.341818	0.235
140.726157	0.299
141.442928	0.198
141.799015	0.209
142.258932	0.203
142.886339	0.191
143.066106	0.151
144.004793	0.279
144.551215	0.046
144.653687	0.247
145.004649	0.263
145.075308	0.263
146.933175	0.136
147.450771	0.12
148.358069	0.127
148.636565	0.143
149.822092	0.054
150.834261	0.073
151.982665	0.161
153.551015	0.186
153.986952	0.162
154.737302	0.134
155.741582	0.236
156.88048	0.021
157.044999	-0.043
158.292971	0.236
158.336928	0.178
158.341447	0.184
158.348587	0.167
158.351307	0.219
158.357411	0.238
159.294622	0.248
159.682531	0.232
159.858547	-0.011
160.370047	0.076
161.741176	0.281
162.669149	0.266
163.626982	0.227
165.820237	0.119
167.041086	0.206
167.041214	0.148
168.528339	0.253
169.873906	0.153
171.143809	0.236
172.18487	0.174
172.560683	0.147
172.617409	0.02
173.860362	0.132
174.762729	0.233
175.822784	0.215
176.341416	0.067
178.180063	0.266
178.506709	-0.027
179.426956	0.268
179.980044	0.174
180.495043	0.211
182.104941	0.012
182.670612	0.07
183.991004	0.281
185.367911	0.283
186.398589	0.136
187.659091	0.031
188.460499	0.182
188.89084	0.174
190.035991	-0.001
190.137427	0.284
191.055293	0.222
191.279453	0.141
191.614293	0.192
192.595458	0.159
192.736263	0.17
194.078631	0.132
194.836524	0.03
195.293949	0.207
195.347662	0.156
196.523198	0.058
196.922909	0.183
197.543972	0.23
197.96768	0.136
198.684844	0.214
199.494045	0.281
201.45391	0.127
203.438531	0.138
204.380395	0.243
204.940027	0.264
206.169966	0.27
206.443322	0.235
207.15659	0.251
208.718667	0.095
209.178648	0.207
210.518428	0.198
211.23909	0.292
211.928815	0.278
211.988764	0.098
211.989242	0.257
212.051625	0.237
212.058902	0.29
213.278265	0.03
214.359877	0.136
214.694499	0.157
216.017231	0.216
216.806421	0.172
217.054224	0.251
218.108897	0.246666666666667
218.281375	0.023
219.79627	-0.042
220.11663	0.195
221.068694	0.129
221.296967	0.201
222.443528	0.209
222.917399	0.167
223.615707	0.227
224.384802	0.141
224.418566	0.116
225.069966	0.243
227.06433	0.253
228.401139	0.142
228.401487	0.091
229.836794	0.268
230.065642	0.2
230.128301	0.171
232.063249	0.138
233.534637	0.208
233.865941	0.092
234.030005	0.156
234.44033	0.157
234.574101	0.249
235.874674	0.107
236.997371	0.119
237.157685	0.187
238.72691	0.129
239.02866	0.189
239.253307	0.016
240.355252	0.113
240.60448	0.198
241.744232	0.127
242.488241	0.071
