group	xintercept
1	-3.870357515694
2	-3.63835751569401
3	-3.277357515694
4	-3.065357515694
5	-2.820357515694
6	-2.588357515694
7	-2.562357515694
8	-2.55035751569401
9	-2.493357515694
10	-2.41235751569401
11	-2.365357515694
12	-2.325357515694
13	-2.018357515694
14	-1.688357515694
15	-1.612357515694
16	-1.584357515694
17	-1.487357515694
18	-1.258357515694
19	-1.116357515694
20	-1.029357515694
21	-0.927357515694004
22	-0.871357515694004
23	-0.831357515694004
24	-0.730357515694004
25	-0.558357515694004
26	-0.350357515694004
27	-0.0683575156940042
28	0.146642484305996
29	0.400642484305996
30	0.613642484305996
31	0.713642484305996
32	0.879642484305996
33	1.032642484306
34	1.124642484306
35	1.274642484306
36	1.443642484306
37	1.714642484306
38	2.049642484306
39	2.193642484306
40	2.254642484306
41	2.310642484306
42	2.751642484306
43	3.165642484306
44	3.231642484306
45	3.337642484306
46	-3.14906725610765
47	-3.02606725610765
48	-2.81406725610765
49	-2.62406725610765
50	-2.40606725610765
51	-2.16206725610765
52	-2.03106725610765
53	-1.96806725610765
54	-1.93806725610765
55	-1.90506725610765
56	-1.86806725610765
57	-1.81606725610765
58	-1.75306725610765
59	-1.59506725610765
60	-1.41906725610765
61	-1.23706725610765
62	-1.10706725610765
63	-1.05506725610765
64	-0.998067256107654
65	-0.983067256107654
66	-0.851067256107654
67	-0.722067256107654
68	-0.656067256107654
69	-0.396067256107654
70	-0.170067256107654
71	-0.111067256107654
72	-0.0620672561076542
73	0.194932743892346
74	0.506932743892346
75	0.635932743892346
76	0.802932743892346
77	0.947932743892346
78	1.04593274389235
79	1.23093274389235
80	1.41093274389235
81	1.48193274389235
82	1.69793274389235
83	1.96493274389235
84	2.03293274389235
85	2.12093274389235
86	2.31093274389235
87	2.71193274389235
88	3.10493274389235
89	3.20393274389235
90	3.25693274389235
91	-3.870357515694
92	-3.63835751569401
93	-3.277357515694
94	-3.065357515694
95	-2.820357515694
96	-2.588357515694
97	-2.562357515694
98	-2.55035751569401
99	-2.493357515694
100	-2.41235751569401
101	-2.365357515694
102	-2.325357515694
103	-2.018357515694
104	-1.688357515694
105	-1.612357515694
106	-1.584357515694
107	-1.487357515694
108	-1.258357515694
109	-1.116357515694
110	-1.029357515694
111	-0.927357515694004
112	-0.871357515694004
113	-0.831357515694004
114	-0.730357515694004
115	-0.558357515694004
116	-0.350357515694004
117	-0.0683575156940042
118	0.146642484305996
119	0.400642484305996
120	0.613642484305996
121	0.713642484305996
122	0.879642484305996
123	1.032642484306
124	1.124642484306
125	1.274642484306
126	1.443642484306
127	1.714642484306
128	2.049642484306
129	2.193642484306
130	2.254642484306
131	2.310642484306
132	2.751642484306
133	3.165642484306
134	3.231642484306
135	3.337642484306
136	-3.14906725610765
137	-3.02606725610765
138	-2.81406725610765
139	-2.62406725610765
140	-2.40606725610765
141	-2.16206725610765
142	-2.03106725610765
143	-1.96806725610765
144	-1.93806725610765
145	-1.90506725610765
146	-1.86806725610765
147	-1.81606725610765
148	-1.75306725610765
149	-1.59506725610765
150	-1.41906725610765
151	-1.23706725610765
152	-1.10706725610765
153	-1.05506725610765
154	-0.998067256107654
155	-0.983067256107654
156	-0.851067256107654
157	-0.722067256107654
158	-0.656067256107654
159	-0.396067256107654
160	-0.170067256107654
161	-0.111067256107654
162	-0.0620672561076542
163	0.194932743892346
164	0.506932743892346
165	0.635932743892346
166	0.802932743892346
167	0.947932743892346
168	1.04593274389235
169	1.23093274389235
170	1.41093274389235
171	1.48193274389235
172	1.69793274389235
173	1.96493274389235
174	2.03293274389235
175	2.12093274389235
176	2.31093274389235
177	2.71193274389235
178	3.10493274389235
179	3.20393274389235
180	3.25693274389235
