x	y
0.186829	-0.074
0.334134	-0.139
1.475718	-0.037
2.443373	-0.026
2.539542	-0.051
2.905777	-0.142
3.754673	-0.056
4.330002	-0.134
4.824813	-0.115
5.006969	-0.151
5.08372	-0.107
5.502106	-0.061
6.808233	-0.116
7.204287	-0.091
8.444	-0.143
9.124735	-0.104
9.721553	-0.133
9.857354	-0.075
10.011953	-0.056
11.46484	-0.09
11.757819	-0.078
11.958623	-0.098
12.475912	-0.121
12.481526	-0.159
12.554167	-0.114
12.883379	-0.117
13.144757	-0.185
13.901067	0.013
14.501571	-0.119
15.107522	-0.026
16.3031	-0.159
17.181426	-0.1
19.033561	-0.069
20.148988	-0.075
21.381476	-0.065
22.14577	-0.093
23.522094	0.071
23.709806	-0.144
23.759896	-0.09
25.381061	-0.121
25.516717	-0.132
25.697663	-0.092
27.889171	-0.074
28.141312	-0.128
29.32717	-0.048
29.327192	-0.105
29.457741	-0.065
30.603367	-0.121
30.632773	-0.096
30.642725	-0.169
30.691121	-0.203
30.693601	-0.09
30.694506	0.021
30.705961	-0.063
32.008013	-0.097
33.554669	-0.15
33.828906	-0.061
34.981566	0.024
35.799557	-0.039
36.961807	-0.084
36.961809	-0.128
37.366802	-0.057
37.939316	0.013
39.638762	-0.041
39.851768	0.059
41.172145	-0.081
42.212492	-0.051
43.499679	-0.021
44.514544	-0.079
44.514941	-0.13
45.15307	-0.113
45.21463	-0.018
46.391347	-0.135
46.404269	-0.069
46.419762	-0.152
46.858403	-0.141
48.150077	-0.078
50.212726	-0.127
50.215817	-0.165
50.259584	0.142
50.533686	-0.119
51.642809	-0.022
54.789699	-0.144
55.574277	-0.1255
55.804072	-0.148
56.171725	0.0705
56.799021	-0.057
57.370658	-0.022
57.870022	-0.082
58.590782	0.043
59.39344	-0.076
59.66582	-0.107
59.684401	-0.219
60.380744	-0.058
62.016851	-0.144
62.517684	-0.197
63.684316	-0.075
64.352881	-0.099
65.182585	-0.09
66.72804	-0.188
68.125065	-0.089
68.279314	-0.204
69.701859	-0.069
70.37085	-0.007
71.622959	-0.09
72.455442	-0.054
72.953476	-0.125
74.333643	-0.044
74.333644	-0.063
75.883399	-0.057
76.450966	-0.092
77.585105	-0.1
78.819202	-0.072
78.820024	-0.017
80.017455	-0.051
81.101784	-0.003
81.46938	-0.029
83.454318	-0.062
83.56766	-0.095
84.420154	-0.008
84.940102	-0.054
85.274679	0.002
86.088659	-0.042
86.790458	-0.073
87.044559	-0.184
87.045099	-0.127
87.913715	0.01
89.364854	-0.114
95.083581	-0.047
95.279087	-0.084
95.448713	-0.076
96.443301	-0.02
97.022275	-0.059
97.817084	-0.084
99.049174	-0.027
100.091439	-0.037
100.97183	-0.157
100.99093	-0.085
101.033094	-0.079
103.326688	-0.101
103.639527	-0.008
105.663398	-0.036
106.690223	-0.092
106.787028	-0.09
106.78711	-0.147
108.030224	-0.009
108.514833	-0.002
109.686301	-0.033
110.884351	-0.057
112.43358	0.003
114.624213	-0.039
114.747479	-0.14
115.679	-0.103
116.767605	-0.092
118.662727	-0.127
120.926638	-0.095
120.926639	-0.056
122.344986	0.07
122.379233	0
122.87578	-0.107
123.351131	-0.115
125.087132	-0.185
125.40095	-0.05
126.726267	0.012
128.599944	-0.109
129.094336	-0.064
130.017166	-0.051
130.438035	-0.117
130.599815	-0.127
130.602389	-0.131
130.615874	-0.045
132.588109	-0.064
134.541506	0.026
134.73251	-0.092
136.333503	0.024
136.396261	0.005
136.800033	-0.105
137.707169	-0.022
138.080777	-0.003
138.876684	-0.083
138.89361	-0.095
139.54864	-0.207
141.251669	-0.1
141.483798	-0.139
142.615362	-0.066
142.881588	-0.041
144.16917	-0.144
145.136117	-0.028
146.669295	-0.106
148.188228	-0.02
148.705939	-0.072
148.984861	-0.084
149.65394	0.155
149.845302	-0.066
149.888928	-0.028
151.142036	-0.083
152.255647	-0.068
153.502285	-0.09
154.700601	0.003
155.310039	-0.067
155.3101	-0.017
156.5196	-0.04
156.874008	-0.02
157.881198	-0.095
158.99289	-0.056
159.776069	-0.015
160.964752	-0.084
161.100995	-0.163
161.94134	-0.074
162.584671	-0.081
165.317576	-0.122
166.478256	-0.082
167.553169	0.047
168.556015	-0.1
168.937657	-0.053
170.221465	-0.139
170.226808	-0.074
170.312996	-0.06
170.659593	-0.148
171.682715	-0.041
173.512648	-0.122
175.284021	-0.018
175.307417	-0.132
176.544802	-0.01
176.545078	-0.032
177.81216	-0.04
177.956713	0.018
178.781288	0.109
179.511232	-0.063
180.940674	-0.174
182.468075	-0.114
183.175083	-0.11
183.454399	0.024
184.071217	-0.154
184.468328	-0.112
184.871891	-0.106
185.459169	-0.084
185.548534	-0.16
185.554375	-0.0665
185.568279	-0.113
185.569149	-0.085
187.368495	-0.099
187.368629	-0.072
188.389278	-0.119
188.813132	0.082
188.833539	-0.148
189.021722	-0.006
190.315048	-0.067
190.906402	-0.076
191.651376	-0.084
192.009139	-0.029
192.8954	-0.162
194.902912	-0.203
195.855873	-0.162
198.381507	-0.055
198.423779	-0.095
