x	y
0.186829	-0.375
0.334134	-0.413
1.475718	-0.178
2.443373	-0.245
2.539542	-0.246
2.905777	-0.395
3.754673	-0.234
4.330002	-0.304
4.824813	-0.22
5.006969	-0.37
5.08372	-0.217
5.502106	-0.314
6.808233	-0.312
7.204287	-0.441
8.444	-0.425
9.124735	-0.399
9.721553	-0.307
9.857354	-0.265
10.011953	-0.196
11.46484	-0.313
11.757819	-0.302
11.958623	-0.215
12.475912	-0.303
12.481526	-0.319
12.554167	-0.2
12.883379	-0.407
13.144757	-0.404
13.901067	-0.133
14.501571	-0.4
15.107522	-0.179
16.3031	-0.409
17.181426	-0.401
19.033561	-0.185
20.148988	-0.187
21.381476	-0.26
22.14577	-0.333
23.522094	-0.011
23.709806	-0.283
23.759896	-0.299
25.381061	-0.38
25.516717	-0.471
25.697663	-0.262
27.889171	-0.401
28.141312	-0.366
29.32717	-0.263
29.327192	-0.382
29.457741	-0.324
30.603367	-0.343
30.632773	-0.437
30.642725	-0.454
30.691121	-0.535
30.693601	-0.453
30.694506	-0.048
30.705961	-0.351
32.008013	-0.309
33.554669	-0.296
33.828906	-0.302
34.981566	-0.203
35.799557	-0.29
36.961807	-0.313
36.961809	-0.323
37.366802	-0.201
37.939316	-0.193
39.638762	-0.267
39.851768	-0.168
41.172145	-0.381
42.212492	-0.268
43.499679	-0.171
44.514544	-0.227
44.514941	-0.309
45.15307	-0.338
45.21463	-0.233
46.391347	-0.266
46.404269	-0.338
46.419762	-0.402
46.858403	-0.412
48.150077	-0.28
50.212726	-0.247
50.215817	-0.29
50.259584	0.104
50.533686	-0.279
51.642809	-0.18
54.789699	-0.359
55.574277	-0.38
55.804072	-0.36
56.171725	-0.1565
56.799021	-0.227
57.370658	-0.17
57.870022	-0.202
58.590782	-0.155
59.39344	-0.326
59.66582	-0.444
59.684401	-0.418
60.380744	-0.278
62.016851	-0.382
62.517684	-0.457
63.684316	-0.229
64.352881	-0.245
65.182585	-0.295
66.72804	-0.397
68.125065	-0.363
68.279314	-0.44
69.701859	-0.212
70.37085	-0.163
71.622959	-0.367
72.455442	-0.344
72.953476	-0.355
74.333643	-0.216
74.333644	-0.302
75.883399	-0.119
76.450966	-0.226
77.585105	-0.407
78.819202	-0.151
78.820024	-0.17
80.017455	-0.278
81.101784	-0.176
81.46938	-0.318
83.454318	-0.218
83.56766	-0.283
84.420154	-0.192
84.940102	-0.237
85.274679	-0.201
86.088659	-0.19
86.790458	-0.219
87.044559	-0.384
87.045099	-0.317
87.913715	-0.224
89.364854	-0.365
95.083581	-0.226
95.279087	-0.292
95.448713	-0.289
96.443301	-0.282
97.022275	-0.147
97.817084	-0.255
99.049174	-0.221
100.091439	-0.268
100.97183	-0.098
100.99093	-0.217
101.033094	-0.022
103.326688	-0.421
103.639527	-0.342
105.663398	-0.257
106.690223	-0.244
106.787028	-0.247
106.78711	-0.304
108.030224	-0.191
108.514833	-0.261
109.686301	-0.307
110.884351	-0.211
112.43358	-0.206
114.624213	-0.257
114.747479	-0.317
115.679	-0.282
116.767605	-0.333
118.662727	-0.326
120.926638	-0.304
120.926639	-0.255
122.344986	-0.08
122.379233	-0.124
122.87578	-0.28
123.351131	-0.323
125.087132	-0.299
125.40095	-0.368
126.726267	-0.201
128.599944	-0.279
129.094336	-0.282
130.017166	-0.2
130.438035	-0.111
130.599815	-0.398
130.602389	-0.404
130.615874	-0.295
132.588109	-0.252
134.541506	-0.133
134.73251	-0.254
136.333503	-0.248
136.396261	-0.236
136.800033	-0.273
137.707169	-0.118
138.080777	-0.185
138.876684	-0.367
138.89361	-0.342
139.54864	-0.423
141.251669	-0.403
141.483798	-0.423
142.615362	-0.28
142.881588	-0.217
144.16917	-0.307
145.136117	-0.348
146.669295	-0.232
148.188228	-0.241
148.705939	-0.31
148.984861	-0.393
149.65394	-0.038
149.845302	-0.265
149.888928	-0.232
151.142036	-0.323
152.255647	-0.315
153.502285	-0.251
154.700601	-0.08
155.310039	-0.276
155.3101	-0.248
156.5196	-0.238
156.874008	-0.154
157.881198	-0.357
158.99289	-0.294
159.776069	-0.194
160.964752	-0.359
161.100995	-0.402
161.94134	-0.323
162.584671	-0.259
163.801017	-0.207
165.317576	-0.311
166.478256	-0.362
167.553169	-0.117
168.556015	-0.296
168.937657	-0.363
170.221465	-0.391
170.226808	-0.416
170.312996	-0.417
170.659593	-0.426
171.682715	-0.251
173.512648	-0.383
175.284021	-0.34
175.307417	-0.322
176.544802	-0.217
176.545078	-0.293
177.81216	-0.231
177.956713	-0.157
178.781288	-0.088
179.511232	-0.329
180.940674	-0.381
182.468075	-0.425
183.175083	-0.371
183.454399	-0.145
184.071217	-0.264
184.468328	-0.323
184.871891	-0.21
185.459169	-0.281
185.548534	-0.263
185.554375	-0.1995
185.568279	-0.259
185.569149	-0.225
187.368495	-0.413
187.368629	-0.293
188.389278	-0.396
188.813132	-0.051
188.833539	-0.382
189.021722	-0.232
190.315048	-0.355
190.906402	-0.246
191.651376	-0.418
192.009139	-0.29
192.8954	-0.286
194.902912	-0.479
195.855873	-0.358
198.381507	-0.282
198.423779	-0.251
