group	xintercept
1	-3.93493851497912
2	-3.70293851497912
3	-3.34193851497912
4	-3.12993851497912
5	-2.88493851497912
6	-2.65293851497912
7	-2.62693851497912
8	-2.61493851497912
9	-2.55793851497912
10	-2.47693851497912
11	-2.42993851497912
12	-2.38993851497912
13	-2.08293851497912
14	-1.75293851497912
15	-1.67693851497912
16	-1.64893851497912
17	-1.55193851497912
18	-1.32293851497912
19	-1.18093851497912
20	-1.09393851497912
21	-0.991938514979121
22	-0.935938514979121
23	-0.895938514979121
24	-0.794938514979121
25	-0.622938514979121
26	-0.414938514979121
27	-0.132938514979121
28	0.0820614850208792
29	0.336061485020879
30	0.549061485020879
31	0.649061485020879
32	0.815061485020879
33	0.968061485020879
34	1.06006148502088
35	1.21006148502088
36	1.37906148502088
37	1.65006148502088
38	1.98506148502088
39	2.12906148502088
40	2.19006148502088
41	2.24606148502088
42	2.68706148502088
43	3.10106148502088
44	3.16706148502088
45	3.27306148502088
46	-2.68787621866637
47	-2.56487621866637
48	-2.35287621866637
49	-2.16287621866637
50	-1.94487621866637
51	-1.70087621866637
52	-1.56987621866637
53	-1.50687621866637
54	-1.47687621866637
55	-1.44387621866637
56	-1.40687621866637
57	-1.35487621866637
58	-1.29187621866637
59	-1.13387621866637
60	-0.957876218666366
61	-0.775876218666366
62	-0.645876218666366
63	-0.593876218666366
64	-0.536876218666366
65	-0.521876218666366
66	-0.389876218666366
67	-0.260876218666366
68	-0.194876218666366
69	0.0651237813336341
70	0.291123781333634
71	0.350123781333634
72	0.399123781333634
73	0.656123781333634
74	0.968123781333634
75	1.09712378133363
76	1.26412378133363
77	1.40912378133363
78	1.50712378133363
79	1.69212378133363
80	1.87212378133363
81	1.94312378133363
82	2.15912378133363
83	2.42612378133363
84	2.49412378133363
85	2.58212378133363
86	2.77212378133363
87	3.17312378133363
88	3.56612378133363
89	3.66512378133363
90	3.71812378133363
91	-3.93493851497912
92	-3.70293851497912
93	-3.34193851497912
94	-3.12993851497912
95	-2.88493851497912
96	-2.65293851497912
97	-2.62693851497912
98	-2.61493851497912
99	-2.55793851497912
100	-2.47693851497912
101	-2.42993851497912
102	-2.38993851497912
103	-2.08293851497912
104	-1.75293851497912
105	-1.67693851497912
106	-1.64893851497912
107	-1.55193851497912
108	-1.32293851497912
109	-1.18093851497912
110	-1.09393851497912
111	-0.991938514979121
112	-0.935938514979121
113	-0.895938514979121
114	-0.794938514979121
115	-0.622938514979121
116	-0.414938514979121
117	-0.132938514979121
118	0.0820614850208792
119	0.336061485020879
120	0.549061485020879
121	0.649061485020879
122	0.815061485020879
123	0.968061485020879
124	1.06006148502088
125	1.21006148502088
126	1.37906148502088
127	1.65006148502088
128	1.98506148502088
129	2.12906148502088
130	2.19006148502088
131	2.24606148502088
132	2.68706148502088
133	3.10106148502088
134	3.16706148502088
135	3.27306148502088
136	-2.68787621866637
137	-2.56487621866637
138	-2.35287621866637
139	-2.16287621866637
140	-1.94487621866637
141	-1.70087621866637
142	-1.56987621866637
143	-1.50687621866637
144	-1.47687621866637
145	-1.44387621866637
146	-1.40687621866637
147	-1.35487621866637
148	-1.29187621866637
149	-1.13387621866637
150	-0.957876218666366
151	-0.775876218666366
152	-0.645876218666366
153	-0.593876218666366
154	-0.536876218666366
155	-0.521876218666366
156	-0.389876218666366
157	-0.260876218666366
158	-0.194876218666366
159	0.0651237813336341
160	0.291123781333634
161	0.350123781333634
162	0.399123781333634
163	0.656123781333634
164	0.968123781333634
165	1.09712378133363
166	1.26412378133363
167	1.40912378133363
168	1.50712378133363
169	1.69212378133363
170	1.87212378133363
171	1.94312378133363
172	2.15912378133363
173	2.42612378133363
174	2.49412378133363
175	2.58212378133363
176	2.77212378133363
177	3.17312378133363
178	3.56612378133363
179	3.66512378133363
180	3.71812378133363
