x	y
0.055703	-0.086
1.176045	-0.016
1.592814	-0.07
1.755383	-0.045
1.847958	-0.175
1.878322	-0.007
1.919698	0.158
1.997645	-0.033
2.118761	-0.004
2.130026	-0.019
2.311996	0.022
2.414432	-0.085
2.479086	0.074
3.110196	-0.136
3.3032	-0.148
4.912287	-0.056
5.759317	0.025
6.730409	0.013
7.121621	-0.067
8.218724	-0.071
8.439246	-0.102
9.681879	-0.043
11.010533	-0.05
11.082755	-0.044
12.503348	-0.004
12.733	-0.008
13.365273	-0.085
14.247173	-0.045
15.415862	0.036
16.37181	0.002
17.732706	-0.13
17.884311	0.009
18.406628	-0.054
18.924266	0.028
20.132112	0.004
20.861998	-0.022
21.090883	0.037
23.220858	-0.007
24.260423	0.011
24.6378	-0.155
25.040377	-0.067
26.633221	-0.01
27.39602	-0.105
27.396039	0.019
28.226671	-0.051
29.448207	-0.027
30.744383	-0.071
31.64744	-0.051
31.700111	-0.0095
31.790615	-0.032
32.03396	0.006
32.985661	-0.082
33.405201	-0.084
34.415211	-0.113
35.354301	-0.028
36.821166	-0.033
37.936401	-0.089
37.948953	-0.057
39.078607	0.01
39.260583	0.02
40.203647	-0.005
41.5026	-0.021
42.860555	0.013
43.11974	0.032
44.672225	0.024
45.625808	-0.04
47.410446	-0.016
48.610172	0.006
48.691723	0.01
48.7357	0.067
49.473659	-0.055
52.716474	-0.068
53.151702	-0.014
54.069129	0.0115
54.601635	-0.003
54.712543	-0.018
54.935541	-0.038
54.96882	-0.171
55.221973	-0.076
55.383439	-0.044
56.478637	0.03
57.812773	-0.127
59.100516	-0.035
60.530149	0.057
60.530524	0.002
60.754455	-0.066
61.93393	-0.076
63.60753	-0.088
64.578707	0.002
64.687198	-0.007
65.420399	-0.07
66.429578	-0.001
67.537275	-0.006
68.840137	-0.131
69.746053	-0.164
70.524234	0.036
71.874817	-0.024
73.393261	0.01
75.062607	-0.004
75.113403	0.021
75.228224	-0.046
75.229565	-0.0365
76.495389	0.024
76.675013	-0.098
77.439649	0.026
78.334486	0.014
79.50163	-0.049
81.182897	0.019
81.454517	-0.0135
83.060707	0.007
84.74579	0.013
85.133617	0.012
86.569876	-0.036
87.622118	-0.026
88.764406	0.015
89.241698	-0.023
89.280413	0.01
89.326404	-0.034
89.342577	-0.009
90.47432	-0.042
90.883958	-0.001
90.912307	0.034
92.609992	0.032
94.023346	-0.024
97.033755	0.034
97.044014	-0.017
97.44756	0.008
98.637397	0.052
99.817035	-0.021
101.386526	-0.007
103.20538	-0.06
103.981816	-0.075
104.716792	0.038
106.567814	0.009
106.825401	-0.044
107.874818	-0.015
109.755921	-0.003
111.002592	0.027
111.786683	0.026
111.856586	0.162
111.856609	-0.058
111.8817	0.024
113.400312	-0.063
114.676315	0.051
116.458105	-0.001
116.459423	-0.116
117.233936	0.001
118.725068	0.014
118.781904	0.052
119.211176	0.024
120.171769	-0.027
121.208506	-0.002
121.379027	-0.015
121.853972	-0.096
122.952061	0.28
122.983219	-0.011
122.989234	0.222
123.854512	-0.051
124.124962	-0.019
125.034459	0.005
126.492872	0.006
126.767012	-0.053
127.389041	-0.039
127.922815	-0.001
128.425785	-0.032
128.450924	-0.059
129.090787	0.041
129.506431	-0.045
130.673163	-0.053
131.050242	-0.081
131.907325	-0.019
132.462917	0.004
133.318915	0.018
135.076997	-0.062
136.481102	-0.017
137.581852	-0.037
139.251861	-0.044
139.770886	-0.003
141.22239	-0.013
142.713699	0.009
143.001474	-0.022
144.399722	-0.116
144.819807	0.022
144.933141	-0.032
144.933159	0.013
145.266257	-0.029
146.912922	-0.028
148.054352	0.015
148.055076	0.019
149.560684	-0.019
150.299078	-0.021
150.364839	0.052
150.875806	-0.034
152.616609	-0.009
153.745409	0.039
153.838879	-0.039
153.993768	-0.001
154.717641	-0.148
154.805202	-0.021
155.803832	0.046
156.67595	-0.047
157.806978	-0.033
159.318313	-0.045
160.645002	-0.042
160.838456	0.02
160.932601	0.004
163.565655	-0.026
165.008007	0.002
165.185284	-0.028
166.661638	-0.074
167.983655	0.002
169.617766	-0.017
170.77547	-0.082
171.498354	0.068
172.090443	0.049
172.668789	-0.017
173.227858	-0.073
174.544751	-0.122
176.292211	-0.053
176.732901	0.011
179.441943	-0.048
179.454208	0.019
182.11347	-0.023
183.372959	0.002
183.639534	-0.133
184.257727	-0.021
185.339589	-0.019
185.584237	0.035
185.638143	-0.053
186.294716	-0.154
186.311476	-0.001
186.788792	-0.006
187.88018	-0.233
187.88062	-0.064
190.017078	-0.035
191.076896	-0.108
191.108603	-0.153
