group	xintercept
1	-3.99020574924238
2	-3.75820574924238
3	-3.39720574924238
4	-3.18520574924238
5	-2.94020574924238
6	-2.70820574924238
7	-2.68220574924238
8	-2.67020574924238
9	-2.61320574924238
10	-2.53220574924238
11	-2.48520574924238
12	-2.44520574924238
13	-2.13820574924238
14	-1.80820574924238
15	-1.73220574924238
16	-1.70420574924238
17	-1.60720574924238
18	-1.37820574924238
19	-1.23620574924238
20	-1.14920574924238
21	-1.04720574924238
22	-0.991205749242379
23	-0.951205749242379
24	-0.850205749242379
25	-0.678205749242379
26	-0.470205749242379
27	-0.188205749242379
28	0.0267942507576207
29	0.280794250757621
30	0.493794250757621
31	0.593794250757621
32	0.759794250757621
33	0.912794250757621
34	1.00479425075762
35	1.15479425075762
36	1.32379425075762
37	1.59479425075762
38	1.92979425075762
39	2.07379425075762
40	2.13479425075762
41	2.19079425075762
42	2.63179425075762
43	3.04579425075762
44	3.11179425075762
45	3.21779425075762
46	-3.17503029516253
47	-3.05203029516253
48	-2.84003029516253
49	-2.65003029516253
50	-2.43203029516253
51	-2.18803029516253
52	-2.05703029516253
53	-1.99403029516253
54	-1.96403029516253
55	-1.93103029516253
56	-1.89403029516253
57	-1.84203029516253
58	-1.77903029516253
59	-1.62103029516253
60	-1.44503029516253
61	-1.26303029516253
62	-1.13303029516253
63	-1.08103029516253
64	-1.02403029516253
65	-1.00903029516253
66	-0.877030295162532
67	-0.748030295162532
68	-0.682030295162532
69	-0.422030295162532
70	-0.196030295162532
71	-0.137030295162532
72	-0.0880302951625321
73	0.168969704837468
74	0.480969704837468
75	0.609969704837468
76	0.776969704837468
77	0.921969704837468
78	1.01996970483747
79	1.20496970483747
80	1.38496970483747
81	1.45596970483747
82	1.67196970483747
83	1.93896970483747
84	2.00696970483747
85	2.09496970483747
86	2.28496970483747
87	2.68596970483747
88	3.07896970483747
89	3.17796970483747
90	3.23096970483747
91	-3.99020574924238
92	-3.75820574924238
93	-3.39720574924238
94	-3.18520574924238
95	-2.94020574924238
96	-2.70820574924238
97	-2.68220574924238
98	-2.67020574924238
99	-2.61320574924238
100	-2.53220574924238
101	-2.48520574924238
102	-2.44520574924238
103	-2.13820574924238
104	-1.80820574924238
105	-1.73220574924238
106	-1.70420574924238
107	-1.60720574924238
108	-1.37820574924238
109	-1.23620574924238
110	-1.14920574924238
111	-1.04720574924238
112	-0.991205749242379
113	-0.951205749242379
114	-0.850205749242379
115	-0.678205749242379
116	-0.470205749242379
117	-0.188205749242379
118	0.0267942507576207
119	0.280794250757621
120	0.493794250757621
121	0.593794250757621
122	0.759794250757621
123	0.912794250757621
124	1.00479425075762
125	1.15479425075762
126	1.32379425075762
127	1.59479425075762
128	1.92979425075762
129	2.07379425075762
130	2.13479425075762
131	2.19079425075762
132	2.63179425075762
133	3.04579425075762
134	3.11179425075762
135	3.21779425075762
136	-3.17503029516253
137	-3.05203029516253
138	-2.84003029516253
139	-2.65003029516253
140	-2.43203029516253
141	-2.18803029516253
142	-2.05703029516253
143	-1.99403029516253
144	-1.96403029516253
145	-1.93103029516253
146	-1.89403029516253
147	-1.84203029516253
148	-1.77903029516253
149	-1.62103029516253
150	-1.44503029516253
151	-1.26303029516253
152	-1.13303029516253
153	-1.08103029516253
154	-1.02403029516253
155	-1.00903029516253
156	-0.877030295162532
157	-0.748030295162532
158	-0.682030295162532
159	-0.422030295162532
160	-0.196030295162532
161	-0.137030295162532
162	-0.0880302951625321
163	0.168969704837468
164	0.480969704837468
165	0.609969704837468
166	0.776969704837468
167	0.921969704837468
168	1.01996970483747
169	1.20496970483747
170	1.38496970483747
171	1.45596970483747
172	1.67196970483747
173	1.93896970483747
174	2.00696970483747
175	2.09496970483747
176	2.28496970483747
177	2.68596970483747
178	3.07896970483747
179	3.17796970483747
180	3.23096970483747
