group	xintercept
1	-3.82129853357158
2	-3.58929853357158
3	-3.22829853357158
4	-3.01629853357158
5	-2.77129853357158
6	-2.53929853357158
7	-2.51329853357158
8	-2.50129853357158
9	-2.44429853357158
10	-2.36329853357158
11	-2.31629853357158
12	-2.27629853357158
13	-1.96929853357158
14	-1.63929853357158
15	-1.56329853357158
16	-1.53529853357158
17	-1.43829853357158
18	-1.20929853357158
19	-1.06729853357158
20	-0.980298533571581
21	-0.878298533571582
22	-0.822298533571582
23	-0.782298533571582
24	-0.681298533571582
25	-0.509298533571581
26	-0.301298533571582
27	-0.0192985335715814
28	0.195701466428418
29	0.449701466428419
30	0.662701466428419
31	0.762701466428419
32	0.928701466428419
33	1.08170146642842
34	1.17370146642842
35	1.32370146642842
36	1.49270146642842
37	1.76370146642842
38	2.09870146642842
39	2.24270146642842
40	2.30370146642842
41	2.35970146642842
42	2.80070146642842
43	3.21470146642842
44	3.28070146642842
45	3.38670146642842
46	-3.50660718681349
47	-3.38360718681348
48	-3.17160718681349
49	-2.98160718681349
50	-2.76360718681349
51	-2.51960718681349
52	-2.38860718681349
53	-2.32560718681349
54	-2.29560718681349
55	-2.26260718681348
56	-2.22560718681348
57	-2.17360718681348
58	-2.11060718681349
59	-1.95260718681349
60	-1.77660718681349
61	-1.59460718681349
62	-1.46460718681349
63	-1.41260718681348
64	-1.35560718681349
65	-1.34060718681349
66	-1.20860718681349
67	-1.07960718681348
68	-1.01360718681348
69	-0.753607186813485
70	-0.527607186813485
71	-0.468607186813485
72	-0.419607186813485
73	-0.162607186813485
74	0.149392813186515
75	0.278392813186515
76	0.445392813186515
77	0.590392813186515
78	0.688392813186515
79	0.873392813186515
80	1.05339281318652
81	1.12439281318652
82	1.34039281318652
83	1.60739281318652
84	1.67539281318652
85	1.76339281318652
86	1.95339281318652
87	2.35439281318652
88	2.74739281318652
89	2.84639281318652
90	2.89939281318652
91	-3.82129853357158
92	-3.58929853357158
93	-3.22829853357158
94	-3.01629853357158
95	-2.77129853357158
96	-2.53929853357158
97	-2.51329853357158
98	-2.50129853357158
99	-2.44429853357158
100	-2.36329853357158
101	-2.31629853357158
102	-2.27629853357158
103	-1.96929853357158
104	-1.63929853357158
105	-1.56329853357158
106	-1.53529853357158
107	-1.43829853357158
108	-1.20929853357158
109	-1.06729853357158
110	-0.980298533571581
111	-0.878298533571582
112	-0.822298533571582
113	-0.782298533571582
114	-0.681298533571582
115	-0.509298533571581
116	-0.301298533571582
117	-0.0192985335715814
118	0.195701466428418
119	0.449701466428419
120	0.662701466428419
121	0.762701466428419
122	0.928701466428419
123	1.08170146642842
124	1.17370146642842
125	1.32370146642842
126	1.49270146642842
127	1.76370146642842
128	2.09870146642842
129	2.24270146642842
130	2.30370146642842
131	2.35970146642842
132	2.80070146642842
133	3.21470146642842
134	3.28070146642842
135	3.38670146642842
136	-3.50660718681349
137	-3.38360718681348
138	-3.17160718681349
139	-2.98160718681349
140	-2.76360718681349
141	-2.51960718681349
142	-2.38860718681349
143	-2.32560718681349
144	-2.29560718681349
145	-2.26260718681348
146	-2.22560718681348
147	-2.17360718681348
148	-2.11060718681349
149	-1.95260718681349
150	-1.77660718681349
151	-1.59460718681349
152	-1.46460718681349
153	-1.41260718681348
154	-1.35560718681349
155	-1.34060718681349
156	-1.20860718681349
157	-1.07960718681348
158	-1.01360718681348
159	-0.753607186813485
160	-0.527607186813485
161	-0.468607186813485
162	-0.419607186813485
163	-0.162607186813485
164	0.149392813186515
165	0.278392813186515
166	0.445392813186515
167	0.590392813186515
168	0.688392813186515
169	0.873392813186515
170	1.05339281318652
171	1.12439281318652
172	1.34039281318652
173	1.60739281318652
174	1.67539281318652
175	1.76339281318652
176	1.95339281318652
177	2.35439281318652
178	2.74739281318652
179	2.84639281318652
180	2.89939281318652
