group	xintercept
1	-3.97284614985851
2	-3.74084614985851
3	-3.37984614985851
4	-3.16784614985851
5	-2.92284614985851
6	-2.69084614985851
7	-2.66484614985851
8	-2.65284614985851
9	-2.59584614985851
10	-2.51484614985851
11	-2.46784614985851
12	-2.42784614985851
13	-2.12084614985851
14	-1.79084614985851
15	-1.71484614985851
16	-1.68684614985851
17	-1.58984614985851
18	-1.36084614985851
19	-1.21884614985851
20	-1.13184614985851
21	-1.02984614985851
22	-0.973846149858509
23	-0.933846149858509
24	-0.832846149858509
25	-0.660846149858509
26	-0.452846149858509
27	-0.170846149858509
28	0.0441538501414909
29	0.298153850141491
30	0.511153850141491
31	0.611153850141491
32	0.777153850141491
33	0.930153850141491
34	1.02215385014149
35	1.17215385014149
36	1.34115385014149
37	1.61215385014149
38	1.94715385014149
39	2.09115385014149
40	2.15215385014149
41	2.20815385014149
42	2.64915385014149
43	3.06315385014149
44	3.12915385014149
45	3.23515385014149
46	-3.26078705785359
47	-3.13778705785359
48	-2.92578705785359
49	-2.73578705785359
50	-2.51778705785359
51	-2.27378705785359
52	-2.14278705785359
53	-2.07978705785359
54	-2.04978705785359
55	-2.01678705785359
56	-1.97978705785359
57	-1.92778705785359
58	-1.86478705785359
59	-1.70678705785359
60	-1.53078705785359
61	-1.34878705785359
62	-1.21878705785359
63	-1.16678705785359
64	-1.10978705785359
65	-1.09478705785359
66	-0.962787057853593
67	-0.833787057853593
68	-0.767787057853593
69	-0.507787057853593
70	-0.281787057853593
71	-0.222787057853593
72	-0.173787057853593
73	0.0832129421464074
74	0.395212942146407
75	0.524212942146407
76	0.691212942146407
77	0.836212942146407
78	0.934212942146407
79	1.11921294214641
80	1.29921294214641
81	1.37021294214641
82	1.58621294214641
83	1.85321294214641
84	1.92121294214641
85	2.00921294214641
86	2.19921294214641
87	2.60021294214641
88	2.99321294214641
89	3.09221294214641
90	3.14521294214641
91	-3.97284614985851
92	-3.74084614985851
93	-3.37984614985851
94	-3.16784614985851
95	-2.92284614985851
96	-2.69084614985851
97	-2.66484614985851
98	-2.65284614985851
99	-2.59584614985851
100	-2.51484614985851
101	-2.46784614985851
102	-2.42784614985851
103	-2.12084614985851
104	-1.79084614985851
105	-1.71484614985851
106	-1.68684614985851
107	-1.58984614985851
108	-1.36084614985851
109	-1.21884614985851
110	-1.13184614985851
111	-1.02984614985851
112	-0.973846149858509
113	-0.933846149858509
114	-0.832846149858509
115	-0.660846149858509
116	-0.452846149858509
117	-0.170846149858509
118	0.0441538501414909
119	0.298153850141491
120	0.511153850141491
121	0.611153850141491
122	0.777153850141491
123	0.930153850141491
124	1.02215385014149
125	1.17215385014149
126	1.34115385014149
127	1.61215385014149
128	1.94715385014149
129	2.09115385014149
130	2.15215385014149
131	2.20815385014149
132	2.64915385014149
133	3.06315385014149
134	3.12915385014149
135	3.23515385014149
136	-3.26078705785359
137	-3.13778705785359
138	-2.92578705785359
139	-2.73578705785359
140	-2.51778705785359
141	-2.27378705785359
142	-2.14278705785359
143	-2.07978705785359
144	-2.04978705785359
145	-2.01678705785359
146	-1.97978705785359
147	-1.92778705785359
148	-1.86478705785359
149	-1.70678705785359
150	-1.53078705785359
151	-1.34878705785359
152	-1.21878705785359
153	-1.16678705785359
154	-1.10978705785359
155	-1.09478705785359
156	-0.962787057853593
157	-0.833787057853593
158	-0.767787057853593
159	-0.507787057853593
160	-0.281787057853593
161	-0.222787057853593
162	-0.173787057853593
163	0.0832129421464074
164	0.395212942146407
165	0.524212942146407
166	0.691212942146407
167	0.836212942146407
168	0.934212942146407
169	1.11921294214641
170	1.29921294214641
171	1.37021294214641
172	1.58621294214641
173	1.85321294214641
174	1.92121294214641
175	2.00921294214641
176	2.19921294214641
177	2.60021294214641
178	2.99321294214641
179	3.09221294214641
180	3.14521294214641
