group	xintercept
1	-3.96349295777098
2	-3.73149295777098
3	-3.37049295777098
4	-3.15849295777098
5	-2.91349295777098
6	-2.68149295777098
7	-2.65549295777098
8	-2.64349295777098
9	-2.58649295777098
10	-2.50549295777098
11	-2.45849295777098
12	-2.41849295777098
13	-2.11149295777098
14	-1.78149295777098
15	-1.70549295777098
16	-1.67749295777098
17	-1.58049295777098
18	-1.35149295777098
19	-1.20949295777098
20	-1.12249295777098
21	-1.02049295777098
22	-0.964492957770975
23	-0.924492957770975
24	-0.823492957770975
25	-0.651492957770975
26	-0.443492957770975
27	-0.161492957770975
28	0.0535070422290247
29	0.307507042229025
30	0.520507042229025
31	0.620507042229025
32	0.786507042229025
33	0.939507042229025
34	1.03150704222902
35	1.18150704222902
36	1.35050704222902
37	1.62150704222902
38	1.95650704222902
39	2.10050704222902
40	2.16150704222903
41	2.21750704222902
42	2.65850704222903
43	3.07250704222902
44	3.13850704222902
45	3.24450704222903
46	-3.04516156849295
47	-2.92216156849295
48	-2.71016156849295
49	-2.52016156849295
50	-2.30216156849295
51	-2.05816156849295
52	-1.92716156849295
53	-1.86416156849295
54	-1.83416156849295
55	-1.80116156849295
56	-1.76416156849295
57	-1.71216156849295
58	-1.64916156849295
59	-1.49116156849295
60	-1.31516156849295
61	-1.13316156849295
62	-1.00316156849295
63	-0.951161568492947
64	-0.894161568492947
65	-0.879161568492947
66	-0.747161568492947
67	-0.618161568492947
68	-0.552161568492947
69	-0.292161568492947
70	-0.0661615684929467
71	-0.00716156849294669
72	0.0418384315070534
73	0.298838431507053
74	0.610838431507053
75	0.739838431507053
76	0.906838431507053
77	1.05183843150705
78	1.14983843150705
79	1.33483843150705
80	1.51483843150705
81	1.58583843150705
82	1.80183843150705
83	2.06883843150705
84	2.13683843150705
85	2.22483843150705
86	2.41483843150705
87	2.81583843150705
88	3.20883843150705
89	3.30783843150705
90	3.36083843150705
91	-3.96349295777098
92	-3.73149295777098
93	-3.37049295777098
94	-3.15849295777098
95	-2.91349295777098
96	-2.68149295777098
97	-2.65549295777098
98	-2.64349295777098
99	-2.58649295777098
100	-2.50549295777098
101	-2.45849295777098
102	-2.41849295777098
103	-2.11149295777098
104	-1.78149295777098
105	-1.70549295777098
106	-1.67749295777098
107	-1.58049295777098
108	-1.35149295777098
109	-1.20949295777098
110	-1.12249295777098
111	-1.02049295777098
112	-0.964492957770975
113	-0.924492957770975
114	-0.823492957770975
115	-0.651492957770975
116	-0.443492957770975
117	-0.161492957770975
118	0.0535070422290247
119	0.307507042229025
120	0.520507042229025
121	0.620507042229025
122	0.786507042229025
123	0.939507042229025
124	1.03150704222902
125	1.18150704222902
126	1.35050704222902
127	1.62150704222902
128	1.95650704222902
129	2.10050704222902
130	2.16150704222903
131	2.21750704222902
132	2.65850704222903
133	3.07250704222902
134	3.13850704222902
135	3.24450704222903
136	-3.04516156849295
137	-2.92216156849295
138	-2.71016156849295
139	-2.52016156849295
140	-2.30216156849295
141	-2.05816156849295
142	-1.92716156849295
143	-1.86416156849295
144	-1.83416156849295
145	-1.80116156849295
146	-1.76416156849295
147	-1.71216156849295
148	-1.64916156849295
149	-1.49116156849295
150	-1.31516156849295
151	-1.13316156849295
152	-1.00316156849295
153	-0.951161568492947
154	-0.894161568492947
155	-0.879161568492947
156	-0.747161568492947
157	-0.618161568492947
158	-0.552161568492947
159	-0.292161568492947
160	-0.0661615684929467
161	-0.00716156849294669
162	0.0418384315070534
163	0.298838431507053
164	0.610838431507053
165	0.739838431507053
166	0.906838431507053
167	1.05183843150705
168	1.14983843150705
169	1.33483843150705
170	1.51483843150705
171	1.58583843150705
172	1.80183843150705
173	2.06883843150705
174	2.13683843150705
175	2.22483843150705
176	2.41483843150705
177	2.81583843150705
178	3.20883843150705
179	3.30783843150705
180	3.36083843150705
