x	y
0.343376	0.475
0.489243	0.47
0.707781	0.425
0.761254	0.342
0.81625	0.315
0.81673	0.201
1.14636	0.235
1.872574	0.395
2.027295	0.498
2.453318	0.325
3.789222	0.469
5.782083	0.487
6.781324	0.307
7.420977	0.173
7.541951	0.252
7.564112	0.436
8.338178	0.546
10.055097	0.432
11.177012	0.362
12.436554	0.422
13.030412	0.574
14.152021	0.514
14.154024	0.338
15.770248	0.413
15.855685	0.475
16.206099	0.444
16.272145	0.395
17.473051	0.392
17.743261	0.255
19.966217	0.351
21.014529	0.429
21.119448	0.428
21.624166	0.256
22.028806	0.44
22.287357	0.364
22.68565	0.5
23.823754	0.45
23.921094	0.248
23.926254	-0.065
23.943362	0.201
23.991558	-0.064
25.739938	0.485
26.24604	0.407
26.430455	0.373
26.749759	0.475
26.761088	0.361
27.022164	0.481
27.02224	0.319
28.28335	0.392
28.977242	0.532
29.468699	0.468
29.489181	0.39
29.515759	0.531
29.53695	0.439
29.573464	0.35
29.697201	0.434
29.800611	0.484
29.835217	-0.043
29.847046	0.527
29.999286	0.363
30.057624	0.493
30.083655	0.371
30.20281	0.306
30.35122	0.468
30.367279	0.38
30.391629	0.359
30.524391	0.354
30.537905	0.441
30.583895	0.358
30.623036	0.42
30.701586	0.389
30.763189	0.424
30.873474	0.414
30.894025	0.304
31.033952	0.52
31.17093	0.414
31.182498	0.611
31.268264	0.414
31.309449	0.456
31.457061	0.642
31.493514	0.496
31.618548	0.606
31.704649	0.558
31.786567	0.634
31.808158	0.525
31.808535	0.395
31.915715	0.727
32.119192	0.711
32.186537	0.654
32.292796	0.636
32.590583	0.481
32.676208	0.435
32.85527	0.451
32.861175	0.675
32.963998	0.684
32.964235	0.738
33.016031	0.671
33.10415	0.623
33.132001	0.676
33.220461	0.634
33.27589	0.608
33.391652	0.49
33.505846	0.473
33.64521	0.385
33.741326	0.494
34.054485	0.398
34.272859	0.227
34.384437	0.438
34.430835	0.46
34.430843	0.518
34.987922	0.486
35.245715	0.376
35.442504	0.343
35.465293	0.158
35.467801	0.376
35.484796	0.345
35.682074	0.402
35.719963	0.336
35.737426	0.392
37.443438	0.407
37.446175	0.365
38.021573	0.373
38.279292	0.426
38.374567	0.301
38.374575	0.304
38.491484	0.262
38.87464	0.365
38.90968	0.593
38.944628	0.375
39.071542	0.423
39.379013	0.293
41.590787	0.736
41.844639	0.73
42.239188	0.504
42.688242	0.478
43.350922	0.45
44.23477	0.246
44.276237	0.258
44.811084	0.503
44.940639	0.328
45.584213	0.38
46.280423	0.273
46.740957	0.473
48.260884	0.451
48.862363	0.597
49.381144	0.496
50.532801	0.62
50.675071	-0.08
50.736231	-0.106
50.754473	0.397
51.196972	0.564
52.359111	0.355
53.510863	0.52
53.670992	0.528
54.780744	0.436
56.168759	0.286
57.299534	0.291
57.756198	0.251
58.263128	0.575
58.728164	0.58
58.747023	0.491
59.082236	0.273
59.113749	0.447
59.41548	0.424
60.048296	0.396
60.37964	0.484
61.105059	0.612
62.228259	0.529
63.118104	0.37
63.866518	0.408
64.588085	0.625
64.588268	0.674
65.539356	0.653
65.852663	0.553
66.898641	0.678
68.27137	0.513
68.712964	0.395
70.265947	0.387
70.781219	0.289
71.042351	0.547
71.247114	0.308
71.967403	0.099
73.636231	0.212
73.64014	0.282
74.580696	0.446
76.32084	0.456
77.795484	0.611
78.134453	0.377
