group	xintercept
1	-3.7774348975847
2	-3.5454348975847
3	-3.1844348975847
4	-2.9724348975847
5	-2.7274348975847
6	-2.4954348975847
7	-2.4694348975847
8	-2.4574348975847
9	-2.4004348975847
10	-2.3194348975847
11	-2.2724348975847
12	-2.2324348975847
13	-1.9254348975847
14	-1.5954348975847
15	-1.5194348975847
16	-1.4914348975847
17	-1.3944348975847
18	-1.1654348975847
19	-1.0234348975847
20	-0.936434897584703
21	-0.834434897584703
22	-0.778434897584703
23	-0.738434897584703
24	-0.637434897584703
25	-0.465434897584703
26	-0.257434897584703
27	0.0245651024152975
28	0.239565102415297
29	0.493565102415297
30	0.706565102415298
31	0.806565102415297
32	0.972565102415297
33	1.1255651024153
34	1.2175651024153
35	1.3675651024153
36	1.5365651024153
37	1.8075651024153
38	2.1425651024153
39	2.2865651024153
40	2.3475651024153
41	2.4035651024153
42	2.8445651024153
43	3.2585651024153
44	3.3245651024153
45	3.4305651024153
46	-3.09487480560042
47	-2.97187480560042
48	-2.75987480560042
49	-2.56987480560042
50	-2.35187480560042
51	-2.10787480560042
52	-1.97687480560042
53	-1.91387480560042
54	-1.88387480560042
55	-1.85087480560042
56	-1.81387480560042
57	-1.76187480560042
58	-1.69887480560042
59	-1.54087480560042
60	-1.36487480560042
61	-1.18287480560042
62	-1.05287480560042
63	-1.00087480560042
64	-0.943874805600423
65	-0.928874805600423
66	-0.796874805600423
67	-0.667874805600423
68	-0.601874805600423
69	-0.341874805600423
70	-0.115874805600423
71	-0.0568748056004227
72	-0.00787480560042264
73	0.249125194399577
74	0.561125194399577
75	0.690125194399577
76	0.857125194399577
77	1.00212519439958
78	1.10012519439958
79	1.28512519439958
80	1.46512519439958
81	1.53612519439958
82	1.75212519439958
83	2.01912519439958
84	2.08712519439958
85	2.17512519439958
86	2.36512519439958
87	2.76612519439958
88	3.15912519439958
89	3.25812519439958
90	3.31112519439958
91	-3.7774348975847
92	-3.5454348975847
93	-3.1844348975847
94	-2.9724348975847
95	-2.7274348975847
96	-2.4954348975847
97	-2.4694348975847
98	-2.4574348975847
99	-2.4004348975847
100	-2.3194348975847
101	-2.2724348975847
102	-2.2324348975847
103	-1.9254348975847
104	-1.5954348975847
105	-1.5194348975847
106	-1.4914348975847
107	-1.3944348975847
108	-1.1654348975847
109	-1.0234348975847
110	-0.936434897584703
111	-0.834434897584703
112	-0.778434897584703
113	-0.738434897584703
114	-0.637434897584703
115	-0.465434897584703
116	-0.257434897584703
117	0.0245651024152975
118	0.239565102415297
119	0.493565102415297
120	0.706565102415298
121	0.806565102415297
122	0.972565102415297
123	1.1255651024153
124	1.2175651024153
125	1.3675651024153
126	1.5365651024153
127	1.8075651024153
128	2.1425651024153
129	2.2865651024153
130	2.3475651024153
131	2.4035651024153
132	2.8445651024153
133	3.2585651024153
134	3.3245651024153
135	3.4305651024153
136	-3.09487480560042
137	-2.97187480560042
138	-2.75987480560042
139	-2.56987480560042
140	-2.35187480560042
141	-2.10787480560042
142	-1.97687480560042
143	-1.91387480560042
144	-1.88387480560042
145	-1.85087480560042
146	-1.81387480560042
147	-1.76187480560042
148	-1.69887480560042
149	-1.54087480560042
150	-1.36487480560042
151	-1.18287480560042
152	-1.05287480560042
153	-1.00087480560042
154	-0.943874805600423
155	-0.928874805600423
156	-0.796874805600423
157	-0.667874805600423
158	-0.601874805600423
159	-0.341874805600423
160	-0.115874805600423
161	-0.0568748056004227
162	-0.00787480560042264
163	0.249125194399577
164	0.561125194399577
165	0.690125194399577
166	0.857125194399577
167	1.00212519439958
168	1.10012519439958
169	1.28512519439958
170	1.46512519439958
171	1.53612519439958
172	1.75212519439958
173	2.01912519439958
174	2.08712519439958
175	2.17512519439958
176	2.36512519439958
177	2.76612519439958
178	3.15912519439958
179	3.25812519439958
180	3.31112519439958
