group	xintercept
1	-3.84815063854463
2	-3.61615063854463
3	-3.25515063854463
4	-3.04315063854463
5	-2.79815063854463
6	-2.56615063854463
7	-2.54015063854463
8	-2.52815063854463
9	-2.47115063854463
10	-2.39015063854463
11	-2.34315063854463
12	-2.30315063854463
13	-1.99615063854463
14	-1.66615063854463
15	-1.59015063854463
16	-1.56215063854463
17	-1.46515063854463
18	-1.23615063854463
19	-1.09415063854463
20	-1.00715063854463
21	-0.905150638544628
22	-0.849150638544628
23	-0.809150638544628
24	-0.708150638544628
25	-0.536150638544628
26	-0.328150638544628
27	-0.0461506385446278
28	0.168849361455372
29	0.422849361455372
30	0.635849361455372
31	0.735849361455372
32	0.901849361455372
33	1.05484936145537
34	1.14684936145537
35	1.29684936145537
36	1.46584936145537
37	1.73684936145537
38	2.07184936145537
39	2.21584936145537
40	2.27684936145537
41	2.33284936145537
42	2.77384936145537
43	3.18784936145537
44	3.25384936145537
45	3.35984936145537
46	-2.88937191117651
47	-2.76637191117651
48	-2.55437191117651
49	-2.36437191117651
50	-2.14637191117651
51	-1.90237191117651
52	-1.77137191117651
53	-1.70837191117651
54	-1.67837191117651
55	-1.64537191117651
56	-1.60837191117651
57	-1.55637191117651
58	-1.49337191117651
59	-1.33537191117651
60	-1.15937191117651
61	-0.977371911176513
62	-0.847371911176513
63	-0.795371911176513
64	-0.738371911176513
65	-0.723371911176513
66	-0.591371911176513
67	-0.462371911176513
68	-0.396371911176513
69	-0.136371911176513
70	0.0896280888234869
71	0.148628088823487
72	0.197628088823487
73	0.454628088823487
74	0.766628088823487
75	0.895628088823487
76	1.06262808882349
77	1.20762808882349
78	1.30562808882349
79	1.49062808882349
80	1.67062808882349
81	1.74162808882349
82	1.95762808882349
83	2.22462808882349
84	2.29262808882349
85	2.38062808882349
86	2.57062808882349
87	2.97162808882349
88	3.36462808882349
89	3.46362808882349
90	3.51662808882349
91	-3.84815063854463
92	-3.61615063854463
93	-3.25515063854463
94	-3.04315063854463
95	-2.79815063854463
96	-2.56615063854463
97	-2.54015063854463
98	-2.52815063854463
99	-2.47115063854463
100	-2.39015063854463
101	-2.34315063854463
102	-2.30315063854463
103	-1.99615063854463
104	-1.66615063854463
105	-1.59015063854463
106	-1.56215063854463
107	-1.46515063854463
108	-1.23615063854463
109	-1.09415063854463
110	-1.00715063854463
111	-0.905150638544628
112	-0.849150638544628
113	-0.809150638544628
114	-0.708150638544628
115	-0.536150638544628
116	-0.328150638544628
117	-0.0461506385446278
118	0.168849361455372
119	0.422849361455372
120	0.635849361455372
121	0.735849361455372
122	0.901849361455372
123	1.05484936145537
124	1.14684936145537
125	1.29684936145537
126	1.46584936145537
127	1.73684936145537
128	2.07184936145537
129	2.21584936145537
130	2.27684936145537
131	2.33284936145537
132	2.77384936145537
133	3.18784936145537
134	3.25384936145537
135	3.35984936145537
136	-2.88937191117651
137	-2.76637191117651
138	-2.55437191117651
139	-2.36437191117651
140	-2.14637191117651
141	-1.90237191117651
142	-1.77137191117651
143	-1.70837191117651
144	-1.67837191117651
145	-1.64537191117651
146	-1.60837191117651
147	-1.55637191117651
148	-1.49337191117651
149	-1.33537191117651
150	-1.15937191117651
151	-0.977371911176513
152	-0.847371911176513
153	-0.795371911176513
154	-0.738371911176513
155	-0.723371911176513
156	-0.591371911176513
157	-0.462371911176513
158	-0.396371911176513
159	-0.136371911176513
160	0.0896280888234869
161	0.148628088823487
162	0.197628088823487
163	0.454628088823487
164	0.766628088823487
165	0.895628088823487
166	1.06262808882349
167	1.20762808882349
168	1.30562808882349
169	1.49062808882349
170	1.67062808882349
171	1.74162808882349
172	1.95762808882349
173	2.22462808882349
174	2.29262808882349
175	2.38062808882349
176	2.57062808882349
177	2.97162808882349
178	3.36462808882349
179	3.46362808882349
180	3.51662808882349
